umap0,umap1,umap2,umap3,umap4,attack
9.656187,2.7068126,3.7575765,8.533836,6.8635473,0
2.6477525,6.6261315,1.827151,4.318866,5.3421106,0
9.726919,3.2908924,4.5068207,8.582534,5.6163177,0
11.296799,7.9122066,5.73745,4.6872206,4.419765,0
7.019608,3.456643,5.4813004,2.7667782,7.7235055,0
2.9932997,6.8313026,1.8730104,4.440308,5.493171,0
4.0223203,5.4199414,2.233416,3.9030864,5.5565085,0
6.8068876,2.936871,4.915172,2.870384,7.5011353,0
12.150769,6.4650106,8.293167,7.2756886,5.084085,0
6.5064507,3.2989087,6.104675,2.7647974,7.8886895,0
11.385038,8.105113,6.181943,5.691726,5.2923245,0
11.654405,9.2231045,6.5104365,5.945023,5.774765,0
11.765872,4.9046154,7.430534,6.476553,3.991285,0
9.085354,1.6020181,6.794876,5.1079082,4.482421,0
7.052117,3.7207255,5.1877794,2.3911502,7.591369,0
7.030103,2.1772308,6.007363,3.8141963,8.105511,0
11.503885,5.7777705,7.362795,6.90152,4.986251,0
0.52972287,4.4629498,6.8693705,3.6454422,5.0850697,0
11.552582,4.320809,7.0941677,5.856687,3.475871,0
11.643059,5.47243,7.372315,6.824576,4.667469,0
11.972256,7.4385514,7.4564443,5.1759086,5.21634,0
4.136439,6.1191497,2.2721064,4.3296084,5.5811825,0
11.562957,7.8096824,6.5489287,5.470615,5.5104847,0
8.866536,1.5981716,7.039825,5.2933936,3.696669,0
9.195061,3.1356502,6.56512,2.8375463,6.6627574,0
6.3249283,2.7199109,5.156041,2.8662016,7.6841593,0
11.9112625,7.895505,7.628229,6.572801,5.805594,0
8.504505,2.7150853,6.285199,3.1090767,7.083132,0
7.4327745,2.3489828,6.3505073,3.3047307,8.043939,0
11.531725,6.5960274,6.472637,4.9282813,4.5516124,0
7.340662,3.4256968,3.8552315,2.1686807,6.411598,0
8.846747,2.907061,6.405201,3.1446166,6.851897,0
11.864237,8.548581,7.1953325,5.470674,5.7950163,0
11.788968,8.515003,7.2672634,6.4557676,5.9349127,0
8.425029,3.0263853,6.4416842,3.1474736,7.109896,0
4.1245213,5.8617268,2.2351606,4.195242,5.5386124,0
8.816893,2.0217445,6.898622,5.8491373,4.404746,0
9.081484,2.9231548,6.18835,3.1344354,6.573422,0
11.535383,6.973146,6.679283,5.770373,5.246345,0
8.596936,1.6796484,7.2807508,5.383692,3.9329255,0
7.0912876,2.2709277,6.0777464,3.4236999,8.338254,0
4.009549,6.4600134,2.1581266,4.6221,5.5562997,0
9.7027855,3.3110597,4.61513,8.503261,5.466902,0
9.694354,2.7513094,4.0538125,8.591164,6.070867,0
9.183029,2.7904828,6.222869,2.328739,5.994974,0
11.833889,8.534091,7.1397176,5.539252,5.800786,0
7.2925005,1.6442872,5.9885864,3.2841623,7.8337865,0
11.538706,9.388347,6.219639,5.7436385,5.4791956,0
1.1122441,3.9154468,6.7247906,3.7865822,5.1297994,0
11.613894,4.973102,7.5403304,6.672809,4.2587852,0
11.627453,7.1107383,6.7382293,5.1754675,5.050299,0
3.627193,5.6055365,2.1159878,3.9765658,5.5249662,0
11.449055,7.398326,6.262337,5.990746,5.4624844,0
9.892962,2.4406602,4.171588,8.239472,5.6241293,0
11.356542,7.9585457,5.4742146,5.208055,4.5216637,0
10.247578,2.8733764,4.940767,7.827607,4.5453234,0
6.249303,2.046545,6.091444,3.186378,8.353662,0
11.651317,9.605051,6.5629396,6.2064815,5.81967,0
11.813019,6.845138,7.072093,4.8002534,4.755558,0
6.678965,2.0793095,5.7313523,3.806203,8.052947,0
9.868985,2.335634,5.0939965,7.264835,4.290372,0
11.582947,8.391972,6.2841506,6.110186,5.324816,0
11.612967,5.3858805,7.1363206,6.5490212,4.4314632,0
11.161302,4.4369187,6.6614876,6.376367,4.103675,0
11.602861,9.654351,6.4028044,5.580809,5.562891,0
11.390361,5.1388745,7.202183,6.6164575,4.5056267,0
8.614343,1.5176262,7.076333,5.4540634,3.9406788,0
11.960841,8.720386,7.425163,5.729585,5.911328,0
6.151383,2.728416,6.0657988,3.4263124,8.437272,0
1.046213,4.3709455,6.63138,3.6449358,5.481549,0
8.57742,2.889432,6.510422,2.7548118,7.015236,0
6.1756363,3.098541,6.23723,3.101738,8.115398,0
9.380117,2.8417294,6.1797576,2.4138873,5.944531,0
11.504212,7.916537,6.557548,6.25682,5.282092,0
1.3809923,4.1524663,6.57547,3.693664,5.4923453,0
11.667358,8.241904,6.846531,5.6312256,6.0586505,0
11.434838,7.3511367,6.2425756,5.93224,5.4223,0
9.694412,2.663598,3.6964576,8.486139,6.997895,0
6.651786,3.4040716,5.499792,2.6808717,7.7123055,0
7.87721,1.631722,7.5210304,5.5661626,3.4031627,0
8.119117,3.2982683,6.466814,3.3308423,7.576721,0
6.7084513,2.7486277,6.16188,3.1243908,8.30344,0
11.649924,8.243716,6.7755914,5.6681876,6.020426,0
11.849167,8.837934,7.221456,5.7718124,6.029023,0
6.9260798,3.2041857,4.5225744,2.7207892,7.1781707,0
7.970772,1.7406785,7.5222816,5.49,3.645736,0
9.2848625,2.6897783,5.8801374,2.5316918,5.8425183,0
9.790171,3.2119744,4.60504,8.4843025,5.3684955,0
6.83315,3.248761,5.230268,2.7998405,7.6813765,0
7.7023926,2.4572146,6.0455713,3.6567106,7.9592223,0
11.359897,5.495251,7.2019143,6.9208927,5.043342,0
11.581399,7.10423,6.7722726,5.9874077,5.330005,0
11.541048,8.121636,6.657408,5.913802,5.705414,0
7.647278,1.7146294,7.555143,5.800402,3.066356,0
11.729789,8.904972,7.0958376,5.7948937,6.0553503,0
3.1980412,6.727267,1.8660607,4.589267,5.3680377,0
6.6150646,1.583516,5.7513614,3.7775552,7.9554744,0
7.0536737,3.5312078,4.668665,2.185569,7.3010874,0
11.554358,7.1093636,6.7716208,5.958786,5.272094,0
6.831732,2.7884963,6.020876,3.504036,8.356712,0
7.5007634,3.5041878,3.6475847,1.6780634,5.998397,0
11.678194,7.8298106,6.9537096,5.6801057,5.591989,0
8.712742,2.1255975,6.9110866,6.3194833,3.2910655,0
10.058335,2.132372,4.879646,7.4005713,4.2173114,0
11.729005,9.606789,6.976368,5.863181,5.9005075,0
7.532095,3.4297931,3.666209,1.7698094,5.924551,0
7.39201,1.8073499,6.072386,3.2900553,7.713437,0
0.17348194,4.2998247,6.8025346,3.8840363,5.041397,0
4.075725,6.1772413,2.2740579,4.355146,5.5836635,0
11.867058,8.15983,7.47449,6.4103403,5.8475423,0
8.809584,3.1676853,6.6165996,2.968553,7.0792704,0
11.615207,9.704212,6.3872485,5.944275,5.6886287,0
2.0207071,3.6726377,6.5180216,3.560554,4.2166114,0
11.383749,7.7671323,5.45413,5.241264,4.4597797,0
6.1788807,3.4525135,6.034844,2.8398283,7.957639,0
9.031924,1.4605662,6.812343,5.489525,3.8730443,0
11.880532,7.825859,7.4346557,6.0044966,5.5976796,0
1.5406979,4.0906806,6.5861287,3.6969566,5.439029,0
9.397031,2.779452,4.255478,8.253716,5.945228,0
1.8657446,3.6940448,6.432114,3.6150677,4.7039757,0
7.0391793,2.2845309,5.4004674,3.9239738,7.6384916,0
10.773765,2.0296118,5.918017,6.1343265,2.7879837,0
4.5588503,5.467776,2.3362746,4.27977,5.5992413,0
6.6244397,3.2891083,5.6019135,2.6435647,7.9552374,0
9.262986,2.9521134,6.1928325,3.0330002,6.361723,0
10.027196,2.7969775,4.453956,8.380001,5.2182364,0
6.7747355,3.1046033,4.865678,2.700637,7.35203,0
6.2446165,2.1857054,5.7178507,3.241148,8.132629,0
7.112053,2.5117865,5.7711864,3.8594818,8.00671,0
1.3490252,3.6699126,6.7646337,3.6874242,3.7993717,0
6.845885,1.2780726,6.1084404,3.0444949,7.8861055,0
7.0147943,3.4039478,5.6088357,2.8476293,7.6446958,0
7.469506,3.4157662,3.5912192,1.6179786,5.9043574,0
11.652742,7.2623672,6.832605,5.2701883,5.163823,0
8.600422,1.9972137,6.9886727,6.25453,3.2442386,0
8.681161,3.221287,6.656354,3.1820173,7.096414,0
11.268766,5.4272466,7.1354938,6.8832974,4.991024,0
2.0758607,3.979609,6.4133825,3.4707026,5.047795,0
11.572956,9.631809,6.2502403,5.709468,5.5299706,0
11.623845,7.967458,6.835003,5.6671367,5.6620574,0
9.95056,3.0649843,4.8021793,8.156271,4.9436994,0
11.763466,8.077,7.064114,5.740454,5.73156,0
11.634114,5.5352774,7.4212728,6.8647413,4.7292852,0
11.613745,5.207994,7.4620495,6.6177425,4.3866706,0
7.485128,3.4268353,3.5858493,1.6152959,5.8862333,0
6.2143507,3.2281418,5.9365687,3.0179358,8.114509,0
8.856433,1.6419295,6.8367205,5.6956906,4.240016,0
0.85271794,4.2734556,7.0594854,3.4977925,4.1194415,0
11.866412,8.466388,7.255151,5.5743957,5.7395406,0
9.850281,2.1958137,4.770234,7.5160656,4.4990664,0
9.412966,2.9473057,6.3438654,2.482268,5.986242,0
3.758559,5.5085564,2.2365437,4.107428,5.591847,0
9.024278,1.3763187,6.7914023,5.304989,4.3833647,0
7.093364,1.6736196,6.00913,3.4349906,7.9817715,0
11.582391,7.270472,6.8525066,5.76404,5.308234,0
3.1330488,6.7326617,1.8429796,4.4870048,5.506458,0
7.751586,1.7490039,7.650323,5.5370917,3.0763454,0
9.767135,2.9775865,4.3176427,8.5802965,5.6383266,0
11.875345,8.397628,7.3348646,6.0480537,5.8426847,0
9.882436,3.1876512,4.4428844,8.691951,5.554517,0
7.031541,2.5026724,5.8130054,3.8926144,8.108146,0
4.6824784,4.705694,2.6811893,3.7144186,5.7911353,0
7.088644,3.3773847,4.768503,2.60965,7.3261795,0
1.5827421,3.9634845,6.4910765,3.6593924,5.398385,0
7.320143,2.1773374,5.774988,3.905877,7.8832912,0
9.02637,3.6926403,6.7784,3.1035573,6.9079385,0
6.8355317,2.5991733,5.9048767,3.6928918,8.217503,0
6.778132,1.9266726,5.6732106,3.797247,7.930986,0
11.434501,4.6057754,7.104339,6.2538314,3.9435568,0
4.0813484,6.406585,2.144932,4.542543,5.6227703,0
4.7205586,5.471264,2.483905,4.2600174,5.6869893,0
0.3820177,4.2200994,6.7938333,3.8262138,5.396023,0
9.9335785,3.0884428,4.3541565,8.7195215,5.6090484,0
11.53419,8.422266,6.599339,6.0800343,5.556378,0
1.5111687,4.134439,6.552449,3.620818,5.497229,0
4.381474,5.719332,2.38091,4.2328353,5.6561265,0
11.669377,7.5628247,6.8221126,5.335108,5.323825,0
8.807262,3.0087347,6.3596416,3.2847285,6.956463,0
9.862928,2.9559615,4.0112433,8.826883,6.2002797,0
8.644844,1.7434474,7.0314994,6.011512,3.4962723,0
9.770249,2.8565686,4.3141685,8.482225,5.5973988,0
11.785311,7.93141,7.2362165,5.899573,5.5996723,0
7.1492805,3.579454,4.013317,2.218494,6.7671065,0
11.820803,7.568301,7.280012,5.6540966,5.3794985,0
11.240898,4.3791676,6.7025685,6.2493544,3.8844883,0
7.3210955,2.7388468,6.183566,3.3839803,8.312157,0
12.130301,6.630987,8.293692,7.290154,5.219206,0
9.451224,3.0739033,6.3458066,2.7567513,6.247338,0
0.3804755,4.0779924,6.884266,3.8295565,5.1223187,0
9.670987,3.0068903,4.441727,8.410593,5.5249686,0
7.2431746,2.4576728,6.223493,3.3376675,8.346887,0
0.4533033,4.5636086,6.8979354,3.5870032,4.8783364,0
11.419306,8.123353,6.139979,5.519966,5.06449,0
4.3879523,4.7391963,2.2578857,3.8582816,5.4374423,0
10.040377,2.750185,5.1822863,7.432361,4.3482184,0
0.45775297,4.27302,6.721047,3.8461707,5.4569035,0
7.798936,1.8152719,7.528238,5.863864,4.0173416,0
7.1832843,3.5800025,4.106261,1.8606461,6.714662,0
7.915698,3.2306547,6.488765,2.8911736,7.3783927,0
11.628513,9.799018,6.5237393,5.7853193,5.6985383,0
11.533903,8.913954,6.1969647,5.913614,5.417871,0
10.529078,2.0574956,5.855933,6.3507147,3.0985465,0
9.583165,2.4814067,4.714999,7.648012,4.9078283,0
6.9565744,3.3408787,4.0307965,1.8695419,6.7473507,0
11.367876,8.235856,6.1186705,5.452816,5.01527,0
4.1931653,6.301589,2.2413898,4.611313,5.587898,0
2.534484,6.7321935,1.8040874,4.3573666,5.2623405,0
1.5533351,3.9914904,6.699503,3.5119836,4.7254314,0
2.9141366,6.834574,1.7541891,4.63881,5.3379674,0
11.823206,8.180621,7.1588984,5.581264,5.727851,0
7.99788,1.8232119,7.307063,5.8307276,3.17557,0
3.6979163,6.040652,1.865033,4.586245,5.3822126,0
7.567467,1.6810076,7.574129,5.758477,3.5818079,0
11.859059,7.195437,7.5637193,6.5869803,5.4766316,0
9.694855,3.2166533,4.068682,8.851651,6.3536863,0
11.566396,5.3470516,7.0224557,6.3842826,4.3681216,0
11.773197,7.8252115,7.2303557,6.0251584,5.645745,0
11.166649,8.020361,5.490115,4.5651574,4.3243356,0
1.095062,4.0540795,6.636303,3.8110063,5.3992205,0
1.0500673,4.159126,6.736883,3.8807297,5.282193,0
6.606511,2.7752113,6.1657124,3.2939155,8.417646,0
8.2394495,3.2823677,6.524277,3.1996171,7.491258,0
8.950141,1.5482591,6.777577,5.480712,4.55122,0
7.6008816,1.7761143,7.496934,5.705823,3.5268843,0
6.6531634,1.5907406,5.7268615,3.7339103,7.9117155,0
9.739852,2.3341858,4.4971347,7.886085,5.0530214,0
4.702145,4.479608,2.4838378,3.802061,5.526581,0
1.3340188,3.9747353,6.664224,3.7325668,5.2385263,0
6.986179,3.6202009,5.232419,2.4259567,7.6415544,0
11.598512,4.845571,7.1620016,6.2663326,3.9540224,0
11.201478,4.385634,6.5508423,6.506026,4.0765853,0
11.883554,8.099134,7.487688,6.307361,5.7831635,0
7.606879,1.7381037,7.435622,5.9282165,3.6461833,0
3.0505064,6.716827,1.8378215,4.4557304,5.511902,0
11.497758,5.679962,7.142104,6.641555,4.745946,0
11.070138,4.9599423,6.782315,6.453411,4.5860157,0
11.196874,5.1854234,7.01024,6.7552924,4.7874017,0
7.443133,2.5351844,5.7673235,3.9029827,7.6486287,0
4.3018937,5.204656,2.5235803,4.1267247,5.7250433,0
8.720924,2.6069775,6.2392025,2.9363327,6.950661,0
8.592642,3.2007792,6.2401557,3.382274,7.18959,0
11.220763,8.009431,5.6383376,4.808892,4.508932,0
2.9694183,6.719359,1.7875879,4.4345264,5.50565,0
9.271818,2.7313673,6.169425,2.5650113,5.9830785,0
11.631593,9.706197,6.447028,5.7562013,5.7011995,0
9.789341,3.2712264,4.2770176,8.812915,5.915199,0
7.8476586,1.7441311,7.3556595,5.9020395,3.5752187,0
9.057407,2.8822002,6.364122,2.9620576,6.3791766,0
8.561578,1.7243353,7.0493026,5.787227,4.145623,0
7.31789,2.2776647,6.0669336,3.533869,8.263459,0
11.924757,8.566053,7.4227934,5.8968053,5.7821393,0
11.4552145,8.644456,6.0243735,5.803261,5.0659637,0
1.1449574,3.9501696,6.622395,3.7957547,5.3514047,0
9.243022,2.8358493,4.2437143,8.116981,6.2586703,0
11.659387,5.2224493,7.428509,6.724776,4.4394846,0
7.166745,2.1780152,6.231488,3.678169,8.164808,0
8.156895,1.5902561,7.503313,5.4668827,3.2423577,0
6.6979914,1.5052632,5.822974,3.6121697,7.916136,0
6.262803,2.777178,6.1268873,3.4320664,8.462041,0
11.82362,5.9951777,7.3916106,6.209157,4.5956182,0
7.2581735,2.6329756,6.2140827,3.3316598,8.298263,0
11.493949,7.85949,6.556187,6.2890773,5.252897,0
2.0934925,3.9896483,6.5371723,3.6102614,5.0355387,0
3.8630354,6.1189413,2.0871685,4.541625,5.4061546,0
8.943727,1.7435298,6.688905,5.7518177,4.611116,0
1.9865923,3.9853466,6.622528,3.7510343,5.2681766,0
8.382888,2.7540665,6.414285,2.753804,7.034877,0
10.675983,2.4890058,5.503491,6.8516173,3.5362642,0
6.377369,3.2860074,5.784567,2.92787,7.943692,0
6.6268687,1.9526563,5.8229914,3.7631776,8.062454,0
7.2669263,3.7346048,4.139068,2.2341208,6.829917,0
11.402469,8.017061,5.416344,5.3285193,4.5087695,0
10.73842,2.6437724,5.6690993,6.739043,3.448425,0
11.812736,6.0173693,7.4252563,6.3793364,4.684083,0
10.678648,2.0133219,5.994296,6.139102,2.789804,0
6.5255637,3.3938072,5.9210844,2.82059,8.021922,0
11.895584,5.0190067,7.529876,6.320962,3.895723,0
6.6471395,2.843658,4.576955,2.8928432,7.260508,0
11.731138,6.2601748,7.51415,6.922331,5.083729,0
7.383922,2.4986136,5.9437757,3.8126564,8.062366,0
7.7765923,1.760151,7.341234,5.9384685,3.7164528,0
9.089074,1.2825129,6.7279487,5.348414,4.066909,0
12.037336,5.5760403,7.7838273,6.499265,4.2436304,0
7.4439726,2.8219712,6.0073395,3.4443135,8.173839,0
11.351568,6.0869117,7.046219,6.9753413,5.3489547,0
6.2619586,2.605748,5.864461,3.6578755,8.273884,0
11.604709,4.750112,6.911476,5.9978004,3.6798947,0
7.278295,3.2647884,6.2680626,2.734385,7.5964155,0
7.215586,3.7725961,4.365612,2.283537,7.0526533,0
11.440043,9.056423,6.490943,5.4854426,5.620427,0
7.270448,3.2334058,3.5765953,1.5445974,5.889727,0
8.691675,1.4016352,7.0415606,5.4393363,3.7738452,0
11.475854,6.5862637,6.3203177,5.088089,4.5301266,0
3.7874053,6.1663213,2.0315633,4.2933245,5.6529527,0
7.004967,3.5892355,5.07356,2.3483675,7.5839443,0
6.1888523,1.8519064,6.066363,3.2147079,8.237832,0
3.6849444,6.4783244,1.9634161,4.602855,5.4761467,0
12.058115,6.492414,8.204247,7.2889333,5.164756,0
11.488702,7.801298,6.1287985,5.9666185,5.3342123,0
9.679666,2.6689634,3.7232337,8.4872465,6.9678507,0
11.486784,4.519323,7.0083146,6.1908574,3.7716875,0
9.758471,2.2933507,4.499957,7.8674736,5.0105233,0
7.020387,3.3862598,4.5350986,2.6696794,7.1713448,0
9.119295,1.3313806,6.7523975,5.24377,4.1122084,0
7.0561347,1.7573686,6.237565,3.2542026,7.9201493,0
3.851522,5.1554613,2.6098394,4.1456766,5.6595283,0
6.5462036,2.543914,5.7763405,3.7734036,8.198255,0
8.782194,1.6134967,6.8589,5.6163,4.4504766,0
11.517004,6.28229,6.430961,4.9711847,4.3090897,0
7.7493324,1.7543089,7.5476136,5.790436,3.888753,0
4.112937,6.2282667,2.178315,4.5011616,5.606565,0
10.460708,2.593447,5.373671,7.0904694,3.8518398,0
11.43592,8.6826105,5.917103,5.7136436,5.0139856,0
6.0153275,2.531326,5.900038,3.2488766,8.259852,0
8.685786,2.4850636,6.18326,2.610438,6.519058,0
1.9521375,3.7403452,6.580674,3.6200602,4.4533777,0
4.1672583,5.38212,2.4336085,4.154179,5.6948957,0
8.05288,1.5624033,7.432979,5.539512,3.3687556,0
9.763137,3.0198336,3.9343824,8.835442,6.4917045,0
2.5719209,6.8586416,1.7629732,4.4333315,5.3450403,0
11.690648,8.926256,6.9962616,5.837821,5.9087324,0
7.5104914,2.4919257,5.871199,3.8522897,7.940379,0
11.819882,8.640591,7.1712546,5.711487,6.0398455,0
10.025391,2.9019868,5.018373,7.74196,4.5787106,0
11.874565,7.9677067,7.3709264,6.0138392,5.644291,0
7.726381,2.4024146,6.141602,3.5510435,7.951324,0
9.118083,1.7653085,6.6824284,5.3473463,4.557843,0
9.766067,3.2483685,4.23345,8.818911,5.9926286,0
7.841397,2.9177246,6.290351,3.166926,7.3551674,0
11.616345,8.440806,6.0143027,6.0699425,5.4353423,0
11.349306,8.210164,5.92551,5.421799,4.880102,0
4.4334283,5.3829403,2.4273095,4.024578,5.6209264,0
6.137928,3.0979333,6.004157,3.072617,8.229698,0
8.176792,3.1052501,6.524801,2.9428825,7.1940827,0
4.5820594,5.173682,2.432637,4.1183453,5.6382647,0
11.245598,7.9283605,6.3891993,5.4369383,5.300245,0
11.739523,5.182714,7.146375,6.27122,4.0525036,0
11.633091,5.6994305,7.4164414,6.8486314,4.7853084,0
8.823703,2.8688211,6.3636026,2.856427,6.769018,0
3.3269627,5.9492946,1.8692029,4.3131275,5.160395,0
11.817451,7.6558104,7.343428,6.0902734,5.5805936,0
11.128582,3.6805372,6.6024957,6.058941,3.4667718,0
6.9807644,2.2653778,5.421698,3.942276,7.6590676,0
11.847597,8.460579,7.2521806,5.9098897,5.857372,0
11.352854,8.534632,5.827233,5.198295,4.855207,0
0.35121572,4.308291,6.773594,3.810455,5.4372663,0
7.0105386,3.44966,5.429987,2.7940357,7.6649637,0
11.616921,9.539576,6.585109,5.794758,5.7409024,0
4.1243787,6.356324,2.1768324,4.55225,5.6022635,0
11.58338,9.597314,6.27295,5.776798,5.5791917,0
9.818394,2.8845754,3.8530164,8.796051,6.570715,0
11.321265,5.1045837,7.3201365,6.7016664,4.5941944,0
7.3252115,2.442629,5.886202,3.8490016,8.044615,0
0.74181277,4.5192513,6.7410936,3.614991,5.3331823,0
0.75022894,4.3062625,6.7980576,3.689258,5.254032,0
9.011896,1.3711033,6.7830377,5.333127,4.394842,0
2.7708914,6.8439484,1.8679318,4.436601,5.40584,0
2.5872066,6.6948495,1.7805377,4.3671184,5.2403884,0
6.8194065,3.0707514,4.851432,2.8407474,7.4367223,0
11.764654,6.1521935,7.78126,7.135779,5.1285067,0
1.6373987,3.8916888,6.669387,3.8376086,5.1489525,0
9.064063,3.4581075,6.6828823,3.203966,6.8707833,0
3.9967337,5.6066504,2.0158305,4.2864304,5.4964495,0
11.358756,8.392897,5.6940556,5.20897,4.706035,0
9.391527,2.9554384,5.0946255,7.142285,4.952448,0
11.804512,8.270707,7.2621126,6.0937343,5.9925513,0
1.9222989,3.689648,6.4426227,3.6025352,4.6210794,0
11.720852,6.16105,7.8214273,7.138564,5.185262,0
7.290396,1.2681755,6.0787735,3.2833157,7.6262197,0
11.381457,7.655114,5.4965224,5.2492433,4.3964615,0
9.026386,1.3307569,6.756814,5.3937745,4.2947693,0
10.0830145,2.9635177,5.296009,7.4300876,4.3825316,0
9.365042,2.9593105,6.3267198,2.558153,6.0835114,0
8.413287,3.031055,6.5343957,2.9009066,7.0440226,0
7.0705886,3.7423365,4.9616885,2.3270166,7.466022,0
11.946323,8.80468,7.42163,5.8447638,5.955094,0
8.025761,1.6794983,7.657559,5.4997783,2.9537911,0
11.226808,4.4112644,6.592063,6.4990883,4.0697975,0
9.833933,2.8447196,4.9942117,7.688247,4.6886353,0
9.07485,3.474223,6.67502,3.1282656,6.8484955,0
7.3797116,3.2842302,6.0642185,3.2255306,7.667973,0
6.6951475,1.2553272,5.8974156,3.4134755,7.8366394,0
9.098047,1.5002216,6.673306,5.641255,3.8446527,0
11.676845,5.689192,7.3240027,6.757408,4.7046924,0
4.227706,5.7036033,2.2688797,4.2935233,5.640044,0
1.905356,3.6720207,6.596178,3.5972402,4.089841,0
10.725114,2.4993236,5.522271,6.903275,3.433694,0
8.353728,1.8267823,7.297905,5.838265,3.0099754,0
11.286564,5.0285115,6.67764,6.4317617,4.371801,0
10.559532,2.075249,5.860535,6.336197,3.0673091,0
1.6671349,3.90105,6.6556334,3.7294002,4.9748716,0
8.73309,3.3711298,6.585396,3.3403769,7.237721,0
6.3611045,2.6932194,6.17573,3.443759,8.477578,0
4.39618,4.6989436,2.4752433,3.774338,5.6307144,0
1.9246106,3.8707955,6.486904,3.6684961,4.956155,0
6.87422,3.4405315,4.756336,2.3569744,7.43336,0
6.604776,2.7101974,6.257013,3.190851,8.416787,0
2.8582258,6.78689,1.8530588,4.5005107,5.3094788,0
8.305397,1.724193,7.345415,5.83602,3.509617,0
9.048822,2.685022,6.22551,2.676438,6.443494,0
10.330955,2.9670076,5.7471547,6.817098,4.0114093,0
1.050706,4.3337755,6.64814,3.651531,5.4841137,0
9.512737,2.7413425,4.530383,7.9797344,5.3286886,0
11.565746,9.209749,6.1969523,5.618363,5.495462,0
8.708685,1.4971051,7.011415,5.4855614,4.3284645,0
9.902539,2.8606427,3.884003,8.911484,6.3306494,0
9.664375,2.7051556,3.8421729,8.551873,6.6048956,0
11.641134,9.245976,6.4909244,5.8473263,5.741555,0
11.507248,8.110387,6.530177,6.238022,5.3842773,0
11.619058,9.614477,6.394007,5.8834734,5.691484,0
11.680799,8.736736,6.904224,6.382008,5.8301916,0
11.233172,5.3766165,7.03821,6.752476,4.870853,0
9.714232,3.1291707,4.0127087,8.830323,6.427939,0
4.3343444,5.7142825,2.3946762,4.216615,5.6648946,0
8.852546,1.6842293,6.885417,5.5777907,4.180099,0
7.810654,2.896029,6.239648,3.3131752,7.476891,0
11.873444,8.563596,7.2845445,5.9961553,5.8800087,0
0.12206609,4.417369,6.876599,3.8039773,4.770105,0
1.8027688,3.667675,6.4271827,3.6123106,4.6830697,0
10.008117,2.4049442,4.87596,7.530082,4.411517,0
9.268096,2.6925735,5.8998256,2.622644,5.941437,0
8.329476,2.612339,6.2717,2.7300932,6.966118,0
11.450337,8.311187,6.104378,5.8624296,5.185378,0
7.28816,2.0187109,5.958779,3.448874,8.061424,0
11.405071,8.514317,5.660161,5.3663983,4.696131,0
8.860252,1.5763398,6.7626357,5.863424,3.6910472,0
0.068754725,4.4622426,6.904194,3.7814457,4.4318995,0
4.7157025,4.4514995,2.502385,3.765042,5.5332828,0
9.861078,2.5587003,4.7807093,7.701661,4.6522956,0
4.69322,4.8050895,2.6141684,3.8200383,5.7241864,0
10.317905,2.8129659,5.025976,7.7051067,4.3642783,0
8.67348,1.5083565,7.0945387,5.4657664,4.1866665,0
7.839703,1.7165974,7.564669,5.670166,3.7165775,0
8.996156,1.3550655,6.72627,5.5074058,4.372972,0
9.531147,2.768884,3.873716,8.465133,6.721218,0
8.007064,1.770269,7.549899,5.8298526,3.823472,0
7.180933,1.6693351,6.0207157,3.3743594,7.930667,0
10.773196,2.7485416,5.7941246,6.6348405,3.4154391,0
9.187438,3.5819938,6.7448564,3.0224347,6.689426,0
10.314558,2.4191897,4.448495,8.071187,4.9715934,0
1.1738573,3.968799,6.6505737,3.7584872,5.300244,0
2.187736,3.9746618,6.4047837,3.5133631,5.1387053,0
8.334681,1.6771864,7.234345,5.7395606,3.9261315,0
9.352406,2.763714,4.179008,8.275332,6.106011,0
0.29620084,4.3374925,6.6975474,3.879275,5.3163033,0
2.9313433,6.6991625,1.7730014,4.46577,5.4514546,0
1.1034138,3.9487731,6.7190475,3.8475204,5.1689167,0
10.239708,2.3365264,5.28816,7.0498633,3.8604393,0
3.9322271,5.505178,2.216949,3.9554338,5.554524,0
7.999224,1.8012449,7.2331247,5.912326,4.0671787,0
6.234584,3.2204676,5.667777,2.88512,7.962121,0
9.459361,2.5541103,4.5788674,7.821814,5.2158985,0
11.581269,4.5621133,6.8086233,5.803566,3.4851463,0
11.60507,9.387977,6.3174996,5.715819,5.6130013,0
8.701534,2.968461,6.4946747,2.7604673,6.9152102,0
8.883234,2.0545752,6.9663515,5.496986,4.5926747,0
9.802576,3.1520524,4.610352,8.439206,5.3192453,0
11.677934,8.676361,6.6488433,6.0537386,5.7352247,0
7.4189095,2.3137496,5.8286324,3.8572645,7.9825926,0
9.419599,3.454061,6.613555,2.8882368,6.3979373,0
6.934913,1.6625649,5.7914605,3.7359383,7.8783493,0
11.763871,7.704584,7.1959834,6.0143547,5.6758327,0
11.78832,9.390423,7.0427985,5.7865915,6.024022,0
11.709408,8.402702,6.930344,5.652458,6.0735793,0
9.246416,3.7020884,6.7759714,3.1405635,6.6832337,0
7.0012507,2.419915,6.437435,3.0283995,8.3403425,0
11.526484,8.324924,6.5154204,5.8685913,5.5127034,0
11.929681,6.4364676,7.798335,6.8303967,5.047042,0
8.893076,1.35085,6.879984,5.445075,4.0758905,0
11.662181,5.6729207,7.3395333,6.7826447,4.7572026,0
6.1493726,3.124403,5.5775776,2.6907814,7.7382812,0
11.64859,4.732827,7.5455923,6.533604,4.0236387,0
