umap0,umap1,umap2,umap3,umap4,umap5,umap6,umap7,umap8,umap9,attack
6.4926724,2.0382266,4.1356287,7.006085,2.5578175,4.3522387,5.684436,8.560753,5.709025,4.526169,0
6.7934675,2.0173223,4.097138,6.767999,2.6262677,4.3818893,5.6455283,8.490435,5.6634316,4.546457,0
9.296023,2.6294188,4.33266,2.831004,4.908877,4.812092,5.5524697,6.6068196,5.3081837,4.595655,0
3.728787,5.05135,1.9151927,5.8746104,4.963958,4.272915,6.492634,6.0325356,5.341546,4.501752,0
11.701341,7.6276965,6.7253103,4.8623238,4.9345236,5.509471,6.199866,7.1851587,5.5830092,4.4508233,0
11.661344,5.301894,6.682605,3.5859747,5.776375,5.9717965,5.4735274,7.2298756,5.3170567,4.424087,0
11.061314,8.508652,5.8632584,4.5982695,5.210079,4.3087344,6.5208054,6.0744987,6.170627,4.379772,0
7.5008473,1.9364938,4.5617547,7.2519574,2.650488,4.414136,5.7539263,8.475341,5.8090205,4.532289,0
1.4680024,3.967189,5.95402,5.898979,4.862897,4.320318,5.8461094,7.5494237,6.134551,3.9779196,0
8.021622,1.6775234,6.981638,4.75667,6.8867135,5.3865495,4.647463,7.1851573,6.149896,3.8654366,0
6.66401,3.2874925,4.262156,7.640571,2.9191108,4.264359,6.5328918,7.32068,5.5842404,4.6524096,0
7.943204,1.6646975,6.823044,4.637274,6.676546,5.335831,4.569553,7.320312,6.161033,3.8863692,0
3.5275009,6.007651,1.2633365,5.2925024,4.985251,4.1813707,6.514124,6.371997,5.3955264,4.481349,0
1.5205392,3.7516394,6.1588283,5.8550396,5.156542,4.367531,5.7861414,7.3341618,6.1078134,3.9485717,0
9.306098,3.306671,5.3454585,7.064442,4.077339,4.534907,6.3301463,7.274841,6.2228236,4.3863454,0
11.774256,8.309022,6.591794,4.4233093,4.657809,5.565624,6.088757,7.4261594,5.394812,4.5360055,0
11.262737,8.44083,5.8748794,4.131992,4.760311,4.806037,6.2243457,6.7533326,5.729044,4.5021696,0
6.8498197,1.8597656,4.1544895,6.8284883,2.6247046,4.3890986,5.609499,8.516771,5.6686463,4.5459967,0
6.6700373,3.365049,4.3164635,7.661206,2.8485699,4.2646585,6.497689,7.5236297,5.6825624,4.609604,0
11.287678,8.460323,5.7539015,4.051771,4.8672843,4.5903525,6.2718678,6.511522,5.869063,4.4813495,0
9.338702,3.2018175,5.504675,7.3785043,4.273112,4.5155835,6.455379,7.0090303,6.250824,4.3829374,0
10.291178,2.35762,5.001366,2.8612795,5.8598876,4.9693484,5.518502,6.3143973,5.693666,4.440214,0
6.624989,3.2198396,4.2529597,7.6673784,2.9551396,4.2620955,6.5478053,7.2287517,5.5425224,4.6696763,0
11.704225,7.7492633,6.7399564,4.905805,4.8870263,5.5188727,6.2496095,7.192468,5.5597577,4.460468,0
1.4908317,3.7122037,6.251377,5.7886434,5.182497,4.397444,5.7575164,7.2973275,6.092464,3.949525,0
3.8696055,5.787181,1.4785877,5.323148,5.0032706,4.2165666,6.4771233,6.3109574,5.3781424,4.500198,0
11.017075,8.664552,5.9836364,4.826595,5.2243075,4.3434625,6.5957155,6.08385,6.1832886,4.363906,0
7.6968246,2.03965,4.5940895,7.189624,2.6937451,4.428835,5.769709,8.4564,5.8417397,4.5233064,0
4.2013593,4.70114,2.2091506,5.9994,4.962233,4.3118024,6.490077,5.913802,5.2953753,4.519277,0
6.8389897,1.6263694,4.2646627,6.9595914,2.7791061,4.4060254,5.6081777,8.347477,5.623967,4.5567727,0
7.130975,1.6481086,4.3144703,6.8890114,2.7729292,4.428251,5.581143,8.41702,5.67996,4.540703,0
9.504084,3.637049,5.4693093,7.0756197,4.0678196,4.548325,6.378985,7.3162217,6.2660375,4.378477,0
10.5872965,2.2387273,5.18062,2.9686518,6.147585,4.9956946,5.5543704,6.1871448,5.845629,4.3886795,0
11.114192,8.459811,5.895506,4.514273,5.121551,4.45133,6.432732,6.2545066,6.069874,4.4023294,0
11.762668,6.090519,6.661302,3.9438326,5.591869,5.761414,5.771707,7.0534115,5.4448195,4.4325566,0
6.7302384,3.5349998,4.3850093,7.6950173,2.8941731,4.267754,6.5267606,7.566789,5.7803774,4.5665436,0
11.90399,5.800563,6.8065124,3.7039652,5.7719584,5.9963756,5.6014967,7.1719027,5.321878,4.434283,0
8.143256,1.6195629,6.865478,4.602822,6.834435,5.3780828,4.6077986,7.206507,6.1321607,3.888499,0
8.073862,1.6840631,6.9069343,4.599645,6.88937,5.3947477,4.626378,7.155768,6.096975,3.8887885,0
1.6092496,3.8152063,6.020395,5.9256396,5.0433145,4.337541,5.8346915,7.404779,6.1035166,3.9770062,0
1.07452,4.152155,6.087038,5.8218045,4.7424183,4.3067446,5.885983,7.565399,6.108894,3.997356,0
10.20902,2.9011712,4.479169,2.1501498,5.020133,4.8684187,5.589743,6.4554176,5.2769775,4.65952,0
11.762641,6.2592745,6.6362195,3.9234695,5.485892,5.767617,5.776972,7.112923,5.40582,4.452019,0
11.466183,5.1040564,6.472614,3.8177466,5.8849516,5.5876946,5.6851215,6.820014,5.595892,4.3740892,0
11.697558,7.823207,6.737038,4.917152,4.8559117,5.518285,6.275396,7.195115,5.54562,4.4671216,0
6.500844,3.2330015,4.252115,7.8355308,3.2988408,4.2422533,6.775257,6.5425315,5.380289,4.7362547,0
11.4556465,7.227961,6.225069,4.2320547,4.8870935,5.2768335,6.037175,7.0569844,5.5746584,4.490373,0
9.364026,3.3941438,5.525598,7.3236628,4.1563125,4.53827,6.4002395,7.2437434,6.310687,4.3527894,0
11.786275,9.1380005,6.6007624,4.490729,4.4851685,5.4946084,6.2098827,7.445131,5.37705,4.556289,0
4.0410056,5.086529,1.8765731,5.6856594,5.066612,4.3099337,6.436881,5.979732,5.3141766,4.542092,0
9.457799,3.46023,5.6559267,7.364028,4.335732,4.557819,6.457885,7.0589194,6.303621,4.349544,0
9.517116,3.7039301,5.4745245,7.048846,4.0409966,4.5545354,6.3702097,7.3628,6.271066,4.37542,0
7.91175,1.6705589,6.83353,4.6062565,6.682595,5.373189,4.573446,7.3329997,6.092617,3.9074614,0
6.461871,2.6904128,4.094754,6.914974,2.457518,4.329817,5.820529,8.6546755,5.814732,4.493257,0
3.5524704,5.982361,1.2633564,5.2673063,4.995552,4.2070527,6.4734526,6.375121,5.404513,4.498793,0
9.739355,2.3720782,4.278329,2.4249065,4.966134,4.795898,5.572821,6.4588556,5.311356,4.6318865,0
7.946063,1.76596,6.5828986,4.5564966,6.2768064,5.2987695,4.5902057,7.5332694,6.0890527,3.9602144,0
11.726023,8.145691,6.604977,4.574397,4.7000113,5.5307517,6.152813,7.346914,5.4454,4.5172977,0
9.247582,3.1858737,5.2907677,7.078293,4.0998697,4.5213947,6.342674,7.184142,6.184983,4.403972,0
11.705223,7.9887815,6.544489,4.460115,4.7682824,5.491381,6.064729,7.321738,5.4841366,4.5060244,0
6.667049,3.2367504,4.2531214,7.5955915,2.902253,4.270117,6.4897265,7.3830996,5.589907,4.6467543,0
8.044593,1.6185306,6.906723,4.6263757,6.8861704,5.356855,4.5813518,7.181076,6.1759467,3.8573523,0
4.0575504,5.707515,1.6493014,5.4368486,4.909996,4.168759,6.5583277,6.344696,5.3673425,4.464668,0
7.8485837,1.792663,6.6490793,4.661974,6.2841005,5.294435,4.6083703,7.5336075,6.1168675,3.9415734,0
11.176439,8.893859,5.903555,4.4538207,5.0387273,4.4383936,6.4358087,6.3078403,6.0448565,4.4195557,0
9.406928,3.313517,5.524433,7.290814,4.2878213,4.535454,6.4377337,7.0305395,6.2501335,4.377923,0
11.090701,8.263189,5.8264613,4.4938183,5.2486696,4.316051,6.458526,6.06813,6.177404,4.3749714,0
4.4421988,5.1909585,1.9759284,5.6577244,4.8784313,4.2415395,6.507178,6.2128243,5.3489776,4.508185,0
6.6982527,3.2997437,4.3358445,7.4033556,2.8787222,4.2953634,6.2812986,7.923335,5.848822,4.5099964,0
1.8787566,3.5056772,6.2624264,5.8504896,5.4681044,4.447256,5.7918096,6.9446573,5.9558587,4.0120673,0
10.16659,2.292608,4.9692664,2.9084415,5.8265004,4.9616556,5.501872,6.341907,5.6884394,4.4346495,0
6.6075716,3.35122,4.2362595,7.7741094,3.2882211,4.246068,6.804436,6.5305557,5.3837047,4.744132,0
3.9077969,5.239454,1.8898312,5.653806,4.899855,4.2822766,6.409915,6.2871137,5.4169683,4.5168605,0
11.528176,5.697325,6.368034,3.5450253,5.464206,5.6991124,5.6381617,7.105966,5.3621583,4.472316,0
8.765956,3.3542244,5.0755396,7.237033,3.641908,4.4710135,6.3268404,7.6099386,6.2313437,4.391672,0
11.435103,6.878092,6.520085,4.903505,5.1991725,5.248158,6.2461376,6.8078713,5.783924,4.3910723,0
0.8865485,3.8697774,6.6695886,5.7110076,5.3054867,4.3946633,5.8310866,7.021336,5.971661,3.979584,0
10.53203,2.8506203,5.347303,3.026528,5.996332,5.0615673,5.52637,6.3943305,5.7416787,4.4029326,0
8.668329,1.7907763,6.4203324,4.5101256,6.284799,5.3489223,4.8147087,7.3912506,5.98809,4.051099,0
7.032443,1.3883393,4.5959826,7.3103375,2.8578374,4.4359674,5.6125293,8.363991,5.6957316,4.5351224,0
11.126436,8.30164,5.743317,4.3718624,5.235676,4.2530766,6.445095,6.0252123,6.1942883,4.3814006,0
6.530601,3.3574476,4.2792625,7.869704,3.2426288,4.2376165,6.805412,6.605427,5.4253135,4.7253957,0
2.8117857,5.9053154,1.3300623,5.3269377,5.3073325,4.272944,6.438085,6.031148,5.304641,4.4679494,0
11.863539,5.7736034,6.714913,3.614036,5.719723,5.9524565,5.5944867,7.1634326,5.31571,4.448183,0
8.833873,3.3538733,5.0766287,7.1570406,3.653059,4.48206,6.30284,7.622305,6.218975,4.394484,0
11.410282,7.133381,6.4061756,4.7283807,5.0592294,5.2315273,6.2479825,6.8492246,5.7070217,4.431033,0
0.59769875,4.1384573,6.597105,5.5233264,4.807989,4.396073,5.822188,7.361948,6.0261784,3.9992957,0
10.297251,2.8934216,4.7903385,2.4314387,5.416967,4.940959,5.546931,6.420178,5.4349113,4.569015,0
8.579479,1.8149438,6.294823,4.5547996,6.044956,5.2493424,4.80711,7.486904,6.0809507,4.0458922,0
7.4545574,1.4231527,4.795115,7.3692427,3.0315826,4.480183,5.658816,8.234507,5.790442,4.503783,0
11.104834,8.1913,5.792419,4.452833,5.3030443,4.262166,6.446487,5.999909,6.222668,4.3630195,0
6.5351257,3.357666,4.408305,8.053037,3.481801,4.2281036,6.9801292,6.132801,5.32458,4.771649,0
3.1006992,5.5752153,1.4957758,5.488064,5.254832,4.3022065,6.4131207,5.968246,5.3115883,4.4995165,0
12.11859,6.5883975,6.7888403,3.268941,5.3324723,6.264679,5.4440827,7.6537247,4.9813604,4.5588884,0
8.989439,3.4157681,5.2021775,7.2667203,3.780818,4.494361,6.3666916,7.5154366,6.2775316,4.3739657,0
11.441574,7.42281,6.495123,4.9249196,5.001524,5.263833,6.3854413,6.8392057,5.678782,4.436476,0
11.725484,5.902587,6.5368605,3.6008916,5.5377884,5.8144093,5.649857,7.1396255,5.3346176,4.4690137,0
11.104896,8.191204,5.791336,4.4227347,5.2717104,4.292723,6.443833,6.0345383,6.194212,4.3717017,0
8.378807,1.8268107,6.7141256,4.940506,6.404914,5.291154,4.8359613,7.3562346,6.213657,3.9380753,0
0.49766856,4.117171,6.6887674,5.642786,5.265854,4.3847847,5.810518,7.107702,6.043108,3.9355516,0
11.308544,6.9872456,6.355102,4.8288064,5.1922164,5.0819736,6.3052893,6.655502,5.834466,4.393459,0
0.44085696,4.209037,6.6241417,5.646298,5.2626996,4.38351,5.8110337,7.137381,6.0614467,3.9288948,0
10.512456,2.7167313,5.0336647,2.675081,5.799432,4.98741,5.548892,6.3226666,5.6195884,4.4838805,0
6.585323,3.4339175,4.3125815,7.839267,3.0677724,4.242212,6.7286787,6.954803,5.5371656,4.681644,0
8.899769,2.9792972,5.1119046,7.185996,3.7242045,4.4806337,6.226717,7.6043935,6.2166224,4.39487,0
8.793856,3.1457365,4.9678035,6.93959,3.5728157,4.492163,6.1557117,7.768929,6.156121,4.4079084,0
2.1158857,3.679372,5.780283,6.089918,5.2006164,4.3291364,5.867861,7.300143,6.073049,4.0066323,0
8.159409,1.6833858,6.763886,4.770119,6.5462236,5.318778,4.6800447,7.359603,6.190403,3.91017,0
11.843106,5.700051,6.716897,3.6148407,5.7328167,5.9582167,5.578542,7.1701455,5.317925,4.443722,0
8.805295,3.2821667,5.1548004,7.3525453,3.6826227,4.4696813,6.3414564,7.6102552,6.2861266,4.3710213,0
11.1098795,7.905792,5.788484,4.4195185,5.3493075,4.2857475,6.4179873,5.989044,6.228095,4.353906,0
11.063521,8.254719,5.9035335,4.604176,5.2412653,4.3938584,6.456955,6.1374135,6.147486,4.3725924,0
3.0595167,5.9837427,1.3049494,5.2364388,5.271669,4.252271,6.445841,6.1052423,5.317132,4.473159,0
10.425711,2.272948,5.2689962,3.1273081,6.183114,5.0223646,5.5046787,6.2753882,5.8693748,4.347205,0
0.35809177,4.3125124,6.5493803,5.713711,5.352786,4.357214,5.826466,7.129279,6.0918236,3.908319,0
11.103629,7.8354564,5.800428,4.439799,5.376955,4.287758,6.417692,5.975365,6.239673,4.346627,0
6.46978,3.254043,4.436329,8.081276,3.5547593,4.2290974,6.9714518,6.0471525,5.300492,4.7740335,0
7.5817833,2.2411177,4.2139726,6.638662,2.7205975,4.4209566,5.7650876,8.252974,5.628239,4.5987234,0
11.43808,7.143915,6.4385314,4.7700825,5.0473437,5.2631493,6.2762218,6.8610253,5.6876945,4.434379,0
11.045729,8.291535,5.902652,4.6537714,5.27554,4.3430076,6.496883,6.070073,6.1887903,4.3622766,0
8.465011,1.6506258,6.806875,4.839372,6.6716394,5.3630614,4.7848353,7.260549,6.1708508,3.924842,0
0.472516,4.185433,6.5947247,5.666189,5.1787796,4.3597546,5.817189,7.215385,6.0878425,3.9239783,0
6.7296042,3.6322253,4.201414,7.7002053,3.2738895,4.245441,6.842196,6.610104,5.4610715,4.7172203,0
0.31429902,4.444503,6.455015,5.672591,5.162227,4.3598175,5.860482,7.210852,6.0681515,3.9510322,0
10.128096,2.800019,4.7594013,2.511562,5.403096,4.931579,5.523807,6.4459834,5.4352136,4.558634,0
7.1721005,1.3436868,4.6628237,7.3352003,2.9299383,4.452427,5.608343,8.323044,5.730855,4.520484,0
8.937045,1.6695356,6.164116,4.7590146,5.921486,5.229083,4.9454966,7.528023,6.1079483,4.082229,0
11.676367,8.232496,6.5762105,4.6265073,4.630594,5.5132556,6.225617,7.332087,5.4243464,4.528548,0
9.273853,2.6725888,4.393113,2.9372082,4.966969,4.8241587,5.55546,6.6119056,5.340718,4.576258,0
2.5759175,6.2640834,1.1505889,5.124311,5.3275433,4.24898,6.4482164,6.15496,5.318763,4.444605,0
0.280072,4.374316,6.553853,5.7167706,5.4319735,4.3636327,5.8347263,7.0659766,6.083161,3.9085777,0
10.522964,2.914782,5.084439,2.7194533,5.727573,5.009122,5.566777,6.3701563,5.594793,4.4908953,0
10.757776,2.6614177,5.3948026,2.9865632,6.2460628,5.0640545,5.539242,6.2495885,5.843064,4.3672414,0
8.906983,3.4302475,5.1678424,7.2535815,3.6824653,4.4887857,6.3284335,7.6509376,6.2947063,4.3647614,0
1.1839575,3.8102472,6.4079213,5.7920885,5.3002777,4.37737,5.772833,7.2037234,6.100887,3.9201806,0
11.141277,8.277627,5.7645206,4.361938,5.2430243,4.2799816,6.4170055,6.0540276,6.1853456,4.3801484,0
12.019085,6.2722626,6.734478,3.311116,5.434485,6.1826973,5.444417,7.54802,5.057306,4.534773,0
11.891296,5.8705606,6.7246065,3.5868483,5.661152,5.996151,5.574215,7.232194,5.265478,4.46292,0
3.0547411,5.6427464,1.4494796,5.4672,5.2430735,4.2893724,6.42513,5.9984064,5.3170114,4.493521,0
7.122758,1.3293136,4.653209,7.3184843,3.0713365,4.4598103,5.6301327,8.149313,5.713303,4.5142736,0
2.8026035,5.808901,1.3558273,5.433239,5.2293286,4.268625,6.4491467,6.0597134,5.3287115,4.470961,0
0.33238998,4.3289647,6.548697,5.7384768,5.429897,4.3564854,5.827359,7.08686,6.097426,3.8983328,0
11.239694,4.7835116,6.222491,3.6535258,5.795113,5.4672065,5.649317,6.789772,5.5992465,4.3932805,0
7.34421,1.3738157,4.763849,7.390215,3.0012875,4.466461,5.642968,8.264746,5.7721868,4.507375,0
6.589232,3.311348,4.2943153,7.643944,3.0488799,4.269397,6.508829,7.3433094,5.6727614,4.595946,0
11.223965,8.462484,5.7098074,4.168093,5.0466857,4.3791113,6.3562727,6.238809,6.051009,4.4352913,0
9.0994215,1.6346586,6.075785,4.5439043,6.077831,5.205007,4.9596176,7.3313694,6.1001315,4.091677,0
11.103348,8.391789,5.805754,4.484951,5.255208,4.2616987,6.4742823,6.024041,6.2086062,4.371347,0
10.506454,2.8141425,5.268874,2.9487197,5.9493866,5.0426974,5.528709,6.3791447,5.712339,4.4207997,0
8.943697,3.3648534,5.1815615,7.2168617,3.7000325,4.4951024,6.2969084,7.6565456,6.2846866,4.3663054,0
6.7568,1.6279198,4.3520365,7.162846,2.7153294,4.3927975,5.638362,8.423857,5.6712685,4.5440516,0
6.7190456,3.6148908,4.167206,7.6563935,3.3626363,4.247959,6.860514,6.490763,5.4267745,4.727113,0
2.7476237,6.079053,1.2660925,5.2206182,5.3235574,4.2542624,6.4507003,6.0850897,5.30548,4.451278,0
11.864323,5.7962465,6.748297,3.5496135,5.661353,6.0470176,5.52299,7.295668,5.233112,4.4617815,0
1.2815722,3.63848,6.6515703,5.654464,5.5116987,4.4814,5.7308006,6.8973265,5.975684,3.9585862,0
3.0677729,5.7357616,1.4584528,5.3930664,5.2928205,4.2730627,6.445199,5.9856977,5.2946362,4.4744616,0
11.66002,5.807289,6.513155,3.4545493,5.457942,5.9047837,5.5327234,7.297616,5.2297506,4.4898973,0
10.6229315,2.291082,5.4831257,3.255922,6.3959513,5.06669,5.516544,6.2376633,5.97559,4.2991304,0
8.495475,1.6850214,6.6470327,4.811194,6.437048,5.3240705,4.7959547,7.372777,6.1557603,3.9613333,0
6.4785247,3.2485666,4.291264,7.5819573,2.9320776,4.2719646,6.3851223,7.6521983,5.7456875,4.554152,0
9.099863,3.121373,5.2670236,7.3278446,3.8344867,4.480942,6.325883,7.4824967,6.2751675,4.383784,0
10.754976,2.828833,5.4385333,3.0632217,6.164755,5.0781107,5.5726147,6.285271,5.816836,4.3799176,0
11.512695,7.377857,6.6543484,5.149907,5.079671,5.2950273,6.398329,6.860471,5.7533307,4.4018726,0
7.374636,1.3697635,4.7482023,7.349598,2.9942434,4.4692545,5.6289015,8.276893,5.767482,4.510003,0
8.963019,3.3604403,5.324516,7.3862624,3.692957,4.4924717,6.3045382,7.7409654,6.355504,4.3406363,0
9.497438,1.4603341,5.989099,5.0035653,5.9872375,5.113946,5.1648235,7.292527,6.295061,4.0860524,0
8.774873,3.5374124,5.119781,7.1312966,3.4087768,4.4895515,6.2007713,8.043316,6.2991567,4.35695,0
11.393611,4.8369517,6.430753,3.918381,6.0889034,5.4413805,5.7498846,6.5896983,5.7487693,4.3293405,0
3.0783002,5.6823473,1.4430761,5.425554,5.272513,4.28636,6.4283233,5.985089,5.305884,4.4902987,0
11.665236,5.1425405,6.618023,3.665888,5.9223433,5.8035226,5.576111,6.9733987,5.4799767,4.390496,0
10.848151,2.904714,5.559807,3.1864862,6.248975,5.1035,5.598938,6.266583,5.867645,4.3569255,0
11.096055,8.044131,5.795119,4.4676266,5.374131,4.2438426,6.436958,5.949788,6.2571635,4.3475833,0
2.8422184,5.7821074,1.3901272,5.4162307,5.2757235,4.2775407,6.4401436,6.011491,5.310565,4.4722075,0
8.994981,1.6572826,6.165515,4.3653364,6.284917,5.2507524,4.880503,7.2317204,6.046237,4.073083,0
11.537376,7.0679173,6.703718,5.0793705,5.2248487,5.3472958,6.2853537,6.875057,5.771139,4.380803,0
7.0417905,1.3580111,4.5987935,7.285058,2.8933165,4.4431877,5.6027317,8.338625,5.6831813,4.5373783,0
1.9733686,3.8591762,5.6977606,6.0958414,4.9269657,4.2910995,5.8991437,7.5080724,6.114556,4.0098567,0
9.570895,2.864359,3.4736574,1.7070851,3.6016397,4.578084,5.719049,6.7098746,4.7924285,4.912497,0
9.2543545,1.6743482,5.6862597,4.4966083,5.619229,5.115538,5.0709424,7.471886,6.044845,4.18511,0
6.672152,2.1143734,4.1302,6.920445,2.5617573,4.3656955,5.6877894,8.567358,5.7233567,4.524772,0
11.469945,8.964692,5.954779,3.997951,4.520883,4.967751,6.198553,7.0126753,5.554308,4.5637918,0
6.5515776,3.3179388,4.3997264,7.4822083,2.757073,4.2842813,6.2489505,8.145788,5.922848,4.4790664,0
3.831264,5.907373,1.4059945,5.266471,5.0183434,4.1939006,6.504208,6.3218985,5.3681192,4.4876947,0
11.855196,6.6615644,6.6092734,3.6402192,5.2330375,5.920056,5.6629925,7.400296,5.204516,4.522556,0
1.6271592,3.9414153,5.871488,5.966548,4.8313365,4.3042235,5.8804975,7.5574193,6.115916,4.004453,0
9.677769,3.0106559,3.4807117,1.5788331,3.5280523,4.576368,5.746514,6.743735,4.738723,4.9507895,0
9.30821,1.6799316,5.648847,4.584998,5.5241675,5.0994134,5.104339,7.5288186,6.0705214,4.1919475,0
6.474021,2.6135798,4.1902647,7.072563,2.4669662,4.325725,5.8358417,8.652211,5.839476,4.4872956,0
11.504885,9.341951,5.971309,3.9465992,4.602827,4.863502,6.153807,6.946079,5.632513,4.5493474,0
6.464292,3.3265805,4.402791,7.446048,2.720304,4.280505,6.218913,8.233233,5.938599,4.469113,0
2.1717043,3.7044034,5.7068725,6.1050916,5.1235585,4.323584,5.8604894,7.3691964,6.0998087,4.0005727,0
9.67671,2.912805,3.4530113,1.6011063,3.5693693,4.5736837,5.73821,6.6978364,4.771948,4.9332376,0
9.331348,1.6079676,5.6648216,4.573259,5.6061535,5.102265,5.091044,7.4884615,6.0870194,4.1808643,0
7.5452104,3.1512575,5.0445223,7.7073693,3.2184842,4.3770967,6.2418146,8.07486,6.239332,4.359964,0
11.788983,8.6480875,6.37738,3.9246979,4.514299,5.5492845,5.929497,7.552485,5.2660446,4.6042643,0
9.667276,3.1539326,3.7835677,1.6212391,3.93364,4.6837425,5.6173344,6.7104115,4.8134675,4.8758245,0
11.186757,7.683173,5.799951,4.0493164,4.6399627,4.9711556,6.222824,6.8475814,5.5514507,4.543516,0
2.1265452,3.5280952,5.997543,5.9822435,5.4386864,4.4072747,5.796201,7.0767035,6.0341773,3.9896405,0
11.505563,8.663807,6.3313813,4.5084896,4.4838505,5.319404,6.292028,7.2579947,5.438783,4.553295,0
6.6464963,3.15447,4.320267,7.5245786,2.8287318,4.2851796,6.333747,7.7632113,5.7273617,4.5739474,0
2.0638833,3.6916726,5.7598276,6.0700307,5.1281886,4.3243246,5.8769846,7.336887,6.0426364,4.019467,0
7.411756,3.2406647,4.9149613,7.600925,3.1257994,4.363929,6.2315774,8.122615,6.1963964,4.375912,0
1.3542784,3.8077743,6.2559333,5.7373,5.0376625,4.3921947,5.7611794,7.3957896,6.1059155,3.9547126,0
11.499983,6.8350115,6.27548,3.9769409,5.063039,5.43961,5.9206834,7.0755405,5.4681997,4.4954376,0
11.684346,6.049962,6.5698886,3.9196706,5.552208,5.686485,5.7862415,7.0135503,5.467591,4.435715,0
9.940971,2.8532891,4.069547,1.8882025,4.488153,4.763828,5.6186376,6.5362563,5.0788894,4.7606025,0
9.730884,3.0705984,3.8294883,1.7391945,4.015306,4.699394,5.638148,6.6927457,4.8905916,4.840455,0
9.403824,1.7571827,5.8301044,5.0548344,5.555261,5.065359,5.244092,7.4834704,6.218316,4.153876,0
11.55601,8.678707,6.386297,4.538916,4.480117,5.3588305,6.2931786,7.290642,5.4285436,4.5529976,0
7.458631,2.3319674,4.6206527,7.381289,2.5484366,4.3912587,5.8517246,8.631563,5.9609003,4.4804053,0
2.9574783,5.9595947,1.3164915,5.2328596,5.3164287,4.2860236,6.402968,6.075547,5.311682,4.4820175,0
11.693305,5.6839767,6.5794764,3.5658169,5.577455,5.8901367,5.5662975,7.217166,5.3072453,4.46023,0
9.27647,1.7390321,6.002949,5.0663147,5.7096725,5.1238585,5.168615,7.4858747,6.2182927,4.1149654,0
7.5681624,1.8027407,4.6071196,7.176031,2.8507712,4.4491343,5.710487,8.366369,5.819008,4.5080156,0
7.695172,3.2937515,4.984372,7.5134206,3.2478914,4.392149,6.231129,8.071118,6.237922,4.359505,0
9.998789,2.7496302,3.8395598,1.8058116,4.1834006,4.6824017,5.716275,6.539245,5.0292425,4.813556,0
9.169089,1.6269653,6.003471,4.4972453,6.0450273,5.2041407,4.981142,7.331675,6.068276,4.1121755,0
11.3643055,8.033528,6.243565,4.6074414,4.635364,5.2139997,6.3560495,7.026482,5.5341716,4.5163946,0
7.012507,3.324621,4.7724576,7.498548,3.001544,4.3371763,6.1989603,8.239549,6.15332,4.380403,0
7.375452,3.287086,4.867056,7.5103498,3.09437,4.3653646,6.2055264,8.176493,6.1895075,4.3745894,0
11.858323,6.5087767,6.6125097,3.5245938,5.2587695,5.9850726,5.5890484,7.453047,5.1553917,4.527368,0
9.717958,2.8456473,3.5799468,1.6627548,3.7799265,4.6170497,5.702049,6.651117,4.8421307,4.8904305,0
11.869578,6.5355716,6.6175065,3.5441709,5.270408,5.9737697,5.6081448,7.4284587,5.166911,4.5254736,0
10.024516,2.7646604,3.8847451,1.8159825,4.2374563,4.6964116,5.708425,6.5334415,5.0460777,4.804424,0
9.727176,2.8723989,3.5046217,1.5973454,3.6623132,4.5939975,5.7239017,6.6636276,4.803015,4.9166746,0
1.7525718,3.9261954,5.804822,6.020789,4.8216863,4.293054,5.907266,7.5516458,6.1019163,4.023253,0
7.2898517,2.467896,4.564322,7.398875,2.5106227,4.3687806,5.8905025,8.639401,5.9601765,4.4795117,0
11.218872,8.005844,5.958404,4.3919086,4.4421167,5.118506,6.4092536,6.982116,5.4438467,4.5654516,0
9.414519,1.4862257,5.8890185,4.953224,5.7659473,5.1101403,5.1412454,7.437864,6.239255,4.114604,0
2.5991335,6.030735,1.1963471,5.35023,5.2243843,4.242441,6.4773355,6.125174,5.3403935,4.455172,0
11.332565,8.436047,6.0702896,4.382226,4.3076754,5.2541943,6.3910584,7.1844697,5.3347044,4.5973253,0
11.80539,6.454894,6.6151185,3.8247597,5.3869987,5.809567,5.7550254,7.1981025,5.3369884,4.4802794,0
11.247231,8.093656,6.0152225,4.4485006,4.4420567,5.1453094,6.4205213,7.007634,5.4424787,4.5628247,0
9.385866,1.6420728,6.067999,5.1289654,5.8952727,5.1194844,5.2021585,7.3517194,6.2767544,4.090898,0
11.4387665,5.462814,6.3154087,3.52804,5.440662,5.6846685,5.580105,7.1579466,5.376132,4.4667587,0
11.168858,7.5990343,5.7934604,4.1216173,4.867967,4.7902203,6.243639,6.6080875,5.74703,4.4857817,0
11.641973,8.136524,6.411183,4.3606796,4.691967,5.3979917,6.0764327,7.2906775,5.4844804,4.52492,0
9.613903,2.6148386,3.9705079,2.169161,4.410157,4.7206287,5.6186566,6.588558,5.097496,4.7387104,0
2.1309047,3.6659844,5.7751427,6.044064,5.235357,4.3557577,5.7720833,7.3722386,6.164466,3.9336455,0
2.9701574,6.193657,1.1084123,5.1369867,5.1827927,4.24739,6.421843,6.2901,5.3742313,4.4844756,0
7.66993,3.1630063,5.13174,7.7480364,3.3177428,4.387769,6.265016,8.0127735,6.2785687,4.3444433,0
6.5014205,3.3454847,4.3201756,7.653623,2.9512618,4.2657647,6.456254,7.558536,5.74345,4.5629168,0
6.446828,3.2858608,4.3335056,7.5614657,2.878514,4.2734017,6.331849,7.848126,5.8253746,4.516113,0
