umap0,umap1,umap2,umap3,umap4,attack
4.505119,-1.8584514,9.400502,3.2347226,5.973472,0
5.164878,-1.0845189,10.665822,4.2440515,5.6777296,0
4.5743604,-0.9012184,8.954731,4.6777506,6.455074,0
3.302461,-0.013135227,7.7461305,3.812074,4.793549,0
5.7806225,-3.0731847,9.405059,2.803155,6.457232,0
6.0622516,-3.4400048,8.99363,2.4963517,6.4758096,0
3.3951693,0.117267415,7.4928436,4.706414,5.431115,0
4.2776375,0.17840214,9.118275,5.660548,5.6268854,0
3.649515,0.108982466,9.217232,4.872311,5.3819485,0
3.2720768,0.58325464,7.5509906,4.8613787,4.6983604,0
3.9995856,-1.5837569,8.81024,4.6301837,6.80086,0
3.9159732,-0.13811204,9.856469,5.0553327,5.726588,0
4.0559797,-0.5584337,8.172595,3.5163574,4.7722282,0
3.2919636,2.4009712,9.289344,6.198138,4.2124896,0
3.6850734,0.77345425,9.969843,5.0893173,4.8312426,0
3.3623333,0.93102205,7.5322967,5.140391,4.9915385,0
4.7583375,-2.349624,8.825116,4.32624,7.2555447,0
3.5897684,1.2232381,7.5829244,5.481902,4.8771715,0
3.4619157,1.4567788,9.268149,4.770709,3.8270671,0
5.844448,-3.1218488,8.9855175,2.9254935,6.536416,0
5.3696895,-2.8195891,8.508924,3.230185,6.1019425,0
6.439149,-3.2484195,8.93522,3.093148,6.5164685,0
4.488585,-1.1076503,8.178144,3.9263916,5.5269194,0
6.230993,-2.988388,9.670045,3.1343434,6.3836718,0
3.4406219,0.46936366,7.276982,4.828349,5.0046973,0
4.0182633,0.7014865,8.938324,5.294464,4.952641,0
5.4580255,-2.7305098,9.492514,3.1470213,6.2559686,0
5.000376,-1.2080404,9.238627,4.6190186,6.446431,0
4.623015,-0.7390844,10.340469,4.360105,5.443407,0
3.1598852,1.3991404,7.5803175,5.4116826,4.9242125,0
4.4943385,-1.8134947,9.593542,3.497635,6.0122676,0
4.371752,-1.0187405,7.4658923,3.955807,5.671264,0
3.4328463,0.30002666,7.095284,4.0907536,4.739659,0
4.0206804,-1.3658948,8.849097,4.63161,6.779497,0
3.1130168,2.026558,7.498606,5.737326,4.418826,0
5.6374497,-2.590689,9.195628,3.6059043,6.764161,0
3.3190467,1.651441,8.043111,5.8125153,4.8782177,0
6.050909,-3.3514044,8.836414,2.731545,6.515177,0
3.0125031,1.3924518,6.680589,4.978943,4.5605116,0
3.2458029,1.5043669,6.810584,5.43712,4.7453775,0
3.2596421,1.5819621,6.887542,5.486199,4.666626,0
3.7584274,-0.4950677,9.173209,5.094481,6.3168483,0
4.053108,0.10334205,7.625415,5.4965587,5.920144,0
2.9486,1.9050989,7.2021027,5.365057,4.3539786,0
4.4160185,-1.8055301,9.603631,3.4738514,5.9239388,0
4.097465,0.14763756,8.414465,5.59678,5.673229,0
3.055656,1.1905199,6.782757,4.785735,4.5946875,0
3.1201875,2.4006984,8.544718,6.043376,4.2458315,0
4.187503,-0.74533737,9.8061695,4.415199,5.916509,0
3.8539405,1.020926,9.126288,5.9469185,5.194802,0
4.470818,-0.6162162,9.299897,5.0749245,5.6725593,0
4.597776,-1.5601864,9.812382,3.834934,5.903472,0
3.523331,0.22513264,9.226718,4.7695613,5.272999,0
5.2382774,-2.7424827,8.862737,3.8197653,7.0606794,0
4.8644853,-2.533482,8.846584,4.162853,7.2019734,0
3.3549535,1.5834621,9.337239,5.010124,3.9850152,0
3.1114867,2.4718382,8.873558,6.0901194,4.1805835,0
4.3953357,-0.88065195,7.5328827,4.278369,5.7769003,0
2.9102955,1.1943268,7.6535015,4.756645,4.532417,0
6.354108,-3.606732,8.760772,2.5563455,6.493557,0
4.3127832,-1.2506449,8.640461,3.804038,5.339994,0
5.5748734,-2.7219164,9.643104,3.2333918,6.2302217,0
3.7850175,0.053505786,8.730082,4.9958205,6.190437,0
4.8904357,-0.5534408,8.723889,5.116533,6.271853,0
4.7006764,-1.1237974,8.174732,3.0866468,4.726405,0
4.118564,-1.1305671,8.677171,4.2041416,6.2939825,0
4.157988,-0.76555187,7.194647,4.188601,5.5422306,0
3.590597,1.9577507,8.880987,6.3546777,4.70151,0
3.8135214,-0.12163733,7.831909,5.012515,5.3592973,0
3.2879722,0.33980387,7.792463,4.192341,4.7343054,0
4.843903,-1.9313488,9.251063,3.7716918,6.161422,0
5.669502,-1.9312454,9.976133,4.02287,6.0169845,0
4.7043843,-1.4209933,9.304741,3.7245173,6.356224,0
2.958325,1.4243857,7.624619,4.88671,4.361926,0
3.963662,0.5102396,9.144279,5.5231957,5.5728235,0
4.329544,-0.39366138,10.209877,4.3826547,5.2889204,0
5.086791,-2.771728,9.06686,3.0590186,6.404579,0
4.8749223,-1.6912755,7.50079,3.9427674,6.1207247,0
4.1435614,-0.24245209,9.309734,4.6557584,6.289453,0
4.2140427,0.42057386,8.583001,5.8528714,5.6961193,0
4.457267,-1.4354784,8.273313,3.6677818,6.1896544,0
3.3533678,0.6253391,7.825421,4.412378,4.6870255,0
4.846598,-1.0036815,9.804199,4.775033,5.8354187,0
3.0428047,1.9604819,8.859874,5.9669933,4.7282023,0
4.081563,-1.0537524,8.391544,3.7692509,5.492591,0
4.1465187,-0.9160025,8.282792,4.6389966,5.929175,0
4.3355947,-0.7365712,7.763545,4.7375097,5.705387,0
4.4329963,-1.1464233,7.3717556,4.067956,5.792174,0
3.8361642,1.189215,9.452452,5.805299,4.9503555,0
4.4301004,-1.0567603,7.4686933,4.1666465,5.841893,0
3.1072357,1.2972076,8.597372,5.3668413,4.996455,0
4.0098495,-1.0829941,9.820929,3.4240766,5.3390055,0
3.390045,1.5710838,9.363437,4.940009,3.8928378,0
4.161858,-1.1546639,8.785134,4.4012585,6.584648,0
3.8026524,0.55856794,7.4599957,5.3988156,5.6121984,0
5.055782,-2.2643456,9.034298,4.194141,6.755988,0
5.145631,-1.7154487,10.021911,4.0195446,6.0361466,0
3.3369033,1.3871192,7.690415,5.467791,4.752094,0
3.360877,0.8365222,7.250355,5.221662,5.1668186,0
4.0978284,0.09575961,6.662284,5.026378,5.734468,0
4.44491,-1.4225156,7.558048,3.8748934,6.2270265,0
3.716313,-0.15559834,9.128262,5.065812,5.6446853,0
4.6264052,-1.0576568,8.183996,3.1398005,4.6934323,0
3.7892413,-0.92871076,9.008232,4.807526,6.460755,0
4.8579984,-1.5368304,7.5468416,4.167356,6.18195,0
6.448835,-3.6026495,8.400309,2.7069867,6.6150556,0
3.1368105,2.0891855,8.015125,5.8491726,4.402074,0
5.337409,-2.4344037,9.584714,3.0451665,6.2471037,0
3.649874,1.4952846,8.584927,5.731144,4.6623673,0
4.3621216,-1.938414,8.879744,4.214154,6.7742386,0
4.09028,-0.8260368,9.679118,4.636437,6.0684624,0
4.210177,-0.57587475,8.526591,3.3566892,4.545935,0
4.209486,0.4289044,9.088581,5.771018,5.614951,0
5.2709045,-2.6902978,9.123735,3.71934,6.92162,0
5.3979025,-2.6504922,8.695974,3.1543758,6.24624,0
5.2909627,-2.7719352,9.29865,2.9342952,6.362099,0
3.3952248,1.561458,9.308693,4.961653,3.9163144,0
4.300347,-1.6991566,9.428733,3.5557296,6.161038,0
5.311534,-1.2380669,10.3583,4.3520055,5.8889084,0
4.9013953,-2.4498963,9.567545,2.6999762,5.842653,0
6.2190104,-2.9668658,9.230071,3.3999681,6.4381876,0
4.172172,0.50000626,8.646795,5.998658,5.6602283,0
4.2751446,-0.5011529,8.674929,5.2049913,5.6595125,0
3.8241177,0.094311856,8.143937,5.0479345,6.0114517,0
3.1841154,2.1875925,9.376652,5.782818,4.0970607,0
5.4610605,-2.2432427,9.135123,3.7718563,6.6712894,0
5.1285305,-2.7800066,8.581531,2.999678,6.4758086,0
6.037808,-2.8223884,9.104544,3.6091034,6.565469,0
3.6032603,-0.9642812,9.267219,5.0991926,6.7464333,0
5.681671,-2.5941513,7.984395,3.456266,6.623796,0
2.968376,2.058311,7.6103697,5.6040335,4.3417754,0
4.5780926,-1.9160649,9.77487,2.956831,5.7276697,0
4.7337995,-1.9933425,9.902994,3.2870383,5.8802905,0
4.2568235,-0.06820374,8.631652,5.583417,5.9851985,0
4.953869,-1.7156672,7.9494634,3.7092454,6.415059,0
3.2007627,2.275935,9.199136,6.2403727,4.5906677,0
6.214519,-2.6586034,9.205747,3.6710207,6.467583,0
5.135763,-1.5111678,7.6549273,4.346475,6.29104,0
4.516351,-1.0987831,8.782399,4.5493836,5.935166,0
6.1617107,-3.5141087,8.965426,2.5449305,6.5631723,0
3.25475,2.6577563,9.168504,6.349925,4.102003,0
5.8074965,-3.0343556,8.744588,3.0484273,6.421434,0
3.0624235,2.160692,8.922981,5.8744917,4.343811,0
5.5726485,-2.9017522,8.263169,3.2557921,6.634329,0
3.8871365,-0.03035673,8.967532,4.926851,6.282778,0
5.4920363,-2.2428212,7.7083087,3.716989,6.4048657,0
5.5492353,-3.0265288,8.727765,3.1553292,6.8689985,0
3.7057707,1.5343556,9.131017,6.121536,4.8832755,0
3.7443016,-0.9658577,8.984846,3.9888358,5.553151,0
5.0561886,-1.1523024,10.646554,4.197391,5.699658,0
4.157557,-0.40184233,6.8029323,4.29757,5.4468355,0
2.7574923,2.2009678,7.9410315,5.498263,4.172311,0
3.5999389,2.0363276,8.641897,6.2070494,4.562305,0
5.7413263,-3.2512283,8.509866,2.9870749,5.999836,0
4.2715507,-1.2554517,8.601716,4.241595,6.549282,0
4.3710747,-1.5301051,9.976144,3.2065172,5.608796,0
4.7781653,-1.8169297,7.811524,3.8660707,6.349602,0
2.883585,1.7461452,8.228905,5.1836667,4.2554364,0
5.16599,-2.141263,7.885758,3.9521413,6.4724355,0
5.530885,-2.287492,10.122902,3.4326627,6.1171865,0
4.22473,-0.18961175,9.380418,5.4429603,5.6194043,0
4.2408285,-1.1219857,9.0233965,4.544677,6.158238,0
3.7437434,0.758477,6.953353,5.508327,5.388323,0
3.6020894,0.8281287,6.835917,5.1451125,5.206574,0
3.6140351,0.4391429,8.986144,4.0497746,4.278541,0
4.3817015,-0.5418035,8.305214,5.3157954,5.7843204,0
5.166364,-1.3855541,10.231128,4.238613,5.998021,0
5.981801,-3.4010432,8.793169,2.5812614,6.4482064,0
3.5475698,0.2900012,9.192882,5.066663,5.4011116,0
5.862497,-2.5458589,9.641783,3.3895628,6.4779887,0
4.388768,-0.8175017,8.048245,4.9661736,6.1993046,0
3.649331,0.672301,7.06568,5.399952,5.4050455,0
5.2504253,-2.2927642,8.713736,3.3454201,6.7415667,0
5.221158,-2.7575448,8.381428,3.2572675,6.447758,0
4.487333,-1.9310594,8.301738,3.0081174,5.722186,0
4.837354,-1.2976567,8.667197,4.247441,5.820591,0
4.218472,-0.3909777,10.122047,4.877272,5.5592995,0
5.4202847,-2.5152175,9.27425,3.7818115,6.720252,0
3.9244084,-0.3952379,9.449348,4.968313,6.015271,0
5.3342166,-1.3665102,10.546765,4.04823,5.7955384,0
3.9007573,0.5497723,8.693353,5.726794,5.671845,0
4.385137,-0.57990897,8.73323,4.6690197,6.2793965,0
4.656286,-2.021916,8.2594385,3.2880838,6.245238,0
4.2424746,-0.9011721,7.966142,3.312463,4.9118624,0
3.0929193,2.617221,9.3622055,6.0082397,3.8945315,0
4.985755,-1.6851152,7.4792604,3.8665364,6.1404366,0
3.3260343,0.4885402,7.502264,4.5844626,4.9673176,0
4.3998227,-0.7552775,10.125645,4.1077023,5.8335056,0
4.2816195,-0.27905357,7.8084674,5.167218,5.885889,0
4.515455,-1.1366725,10.032089,4.245004,5.767341,0
4.5071325,-1.539019,8.931928,4.4400287,6.2640166,0
4.1290154,-0.7233378,7.323807,3.9076097,5.384899,0
5.5130825,-2.8768656,8.97397,3.5639744,6.9697747,0
2.9561484,1.4958943,7.70004,4.902331,4.286294,0
4.06432,0.08700159,9.747815,4.9989758,5.616767,0
2.8012834,1.1899465,7.207129,4.5831833,4.438872,0
3.4569776,0.296516,9.009857,5.0582213,5.5041714,0
3.292885,1.0891776,9.620303,5.0151553,4.636563,0
4.5537505,-1.134378,10.219668,3.8963618,5.7337227,0
3.9797337,-0.2870508,10.014609,4.399893,5.465732,0
4.7732763,-2.2979765,9.142244,2.8477767,5.8455963,0
3.0181823,1.3712183,7.4821744,5.020409,4.585095,0
5.602224,-2.5501676,8.085763,3.7104557,6.455808,0
4.1275134,-0.6124426,10.054887,4.0592957,5.6124578,0
5.608432,-3.0723598,8.969426,3.3099308,6.577387,0
5.130672,-2.6998382,8.131293,3.5432706,6.5801682,0
3.9040308,-0.20291589,7.808319,4.636329,5.5490294,0
2.8859594,1.7449601,7.1705976,5.182897,4.3625717,0
4.85496,-1.970904,9.856059,3.2994375,5.943225,0
4.0919724,-0.3578495,9.899628,4.71159,5.6762404,0
4.9849463,-1.9309903,9.891862,4.195596,6.55228,0
4.2040763,-1.1734313,9.419432,4.816691,5.928898,0
5.666318,-2.3988826,9.799302,3.5657892,6.3447204,0
4.5594573,-1.2524745,9.753022,4.356567,6.105515,0
4.22323,-0.56581503,7.8419013,4.5987206,5.650965,0
3.1546633,2.453977,9.108597,6.24581,4.3775463,0
4.086847,-0.68822724,8.564109,4.3600926,5.686614,0
2.9327428,2.1654549,8.863564,5.9102707,4.4324245,0
3.7246017,0.68653655,6.9820247,5.478898,5.427735,0
6.351363,-3.3784688,8.462428,2.8292117,6.6225247,0
3.6371746,-0.26402363,7.17996,3.9705894,5.230369,0
4.8356066,-2.0657835,8.908057,3.7771733,6.1930213,0
3.6221156,1.1652068,9.215323,5.041392,4.35011,0
3.9676788,-0.033478778,9.427637,4.702386,5.709753,0
6.095807,-2.7711365,9.532546,3.3985312,6.4290333,0
3.3667474,1.6575004,9.24131,5.300788,4.170042,0
5.000561,-2.3060405,9.545257,2.9175348,5.8832626,0
4.06044,0.26869276,7.5170603,5.503548,5.822236,0
3.5755804,0.9793029,9.12315,5.880745,5.3660727,0
3.6303346,1.8588042,8.285963,6.045678,4.6387963,0
3.154121,2.4055493,9.441852,5.9780316,4.062581,0
5.260441,-1.2143794,10.469752,4.3665934,5.7985134,0
3.207268,1.8161286,9.21793,5.9289804,4.67278,0
3.422934,1.029669,9.384104,5.3302364,4.9440475,0
6.3976774,-3.5779104,8.487013,2.6378858,6.555812,0
5.302508,-2.8039596,9.01868,2.9113548,6.156289,0
5.586937,-2.930742,8.895409,3.2775865,6.6317477,0
5.917752,-2.4180984,9.667265,3.684833,6.4167724,0
3.1481335,2.10388,9.303542,5.7573805,4.215255,0
3.8525503,-1.4472785,8.966761,4.690322,6.8325634,0
3.0244405,1.8004081,8.975039,5.636654,4.542766,0
6.094082,-3.4149244,9.164753,2.528958,6.4284883,0
3.8444269,-0.9322543,8.328763,4.114182,5.768232,0
6.500965,-3.3653247,9.077074,2.875161,6.4386168,0
5.53497,-2.9727848,8.766382,3.3244672,6.822527,0
2.7969227,2.1062622,8.112855,5.422969,4.167949,0
4.406196,-1.4478118,7.540254,4.312529,6.5524464,0
5.55694,-2.6038043,10.008299,3.0919495,6.0758705,0
4.5461497,-1.8785969,8.81538,4.489902,6.932717,0
5.903095,-3.201796,9.385347,2.7205734,6.476064,0
4.723878,-0.9544748,9.2245035,4.1407886,6.4727473,0
4.05568,0.13975392,9.060268,5.6319094,5.6307645,0
3.519081,0.33501217,7.724578,4.536315,5.045758,0
3.9008772,-0.82672846,8.778347,4.360731,5.7277627,0
4.079921,-0.1675104,8.032433,5.0810657,5.650736,0
3.732213,0.007155082,6.9351125,4.3426776,5.263818,0
3.4693644,0.032113735,7.897228,4.3179893,5.1523056,0
4.319654,-0.39294046,8.523608,5.498146,5.7131853,0
4.3578978,-1.4853809,9.366074,3.7071383,5.8736725,0
3.940859,0.35970074,6.8038855,4.9660015,5.66433,0
4.286152,-0.59750426,6.8656435,4.40644,5.694757,0
3.795394,0.5012072,7.6792245,5.1720414,5.1797147,0
4.9895577,-2.4185781,9.255193,3.0938141,6.3277893,0
3.7795796,-0.76601565,8.548035,4.0372486,5.3597093,0
5.61796,-2.6243818,8.4213915,3.5948188,6.572939,0
3.25631,2.4425037,9.2985525,6.159028,4.1439514,0
3.8477046,-0.09787068,9.152156,5.2035637,6.0446305,0
3.485123,1.3404944,9.239881,4.738034,3.9236772,0
3.750483,0.34222695,6.620823,5.1110044,5.2423406,0
3.4295568,2.3876324,8.685929,6.3871818,4.401514,0
5.969262,-2.8904057,8.399258,3.3809662,6.6817417,0
5.186631,-2.5272431,9.053605,3.5720963,6.619541,0
3.0783498,1.1376529,6.7903533,4.862675,4.6653104,0
3.136547,2.524469,9.190695,6.163536,4.1832967,0
3.6931572,0.18560486,7.9696727,4.991304,5.5354333,0
5.449428,-2.894026,8.733147,3.2706988,6.7378826,0
4.195832,0.74857587,8.59797,6.136152,5.597994,0
3.4555428,1.4161303,9.353578,4.9278293,4.031815,0
3.3122067,0.23585549,7.1175275,4.274843,4.944488,0
4.1807966,-0.269066,7.9348774,5.046298,5.826256,0
4.3763876,-1.6462519,8.379787,3.9403238,6.266306,0
5.5904756,-2.2306128,10.075593,3.5527735,6.246649,0
5.3985863,-2.6597235,8.332813,2.8289392,5.9988422,0
4.1744833,0.0592679,9.226965,5.164676,5.694954,0
5.2249994,-2.131294,9.698677,3.6815965,6.1410317,0
5.7487698,-2.6917958,7.964081,3.4064224,6.4081125,0
3.9101946,0.43589702,6.756452,5.2046933,5.4737988,0
2.9340136,2.1226318,8.807144,5.843608,4.3745227,0
4.4919806,-0.74544233,9.935374,4.6515517,5.7249103,0
4.892529,-1.1464506,8.95389,4.9413214,6.2846375,0
5.2204356,-1.3583163,10.42817,4.02872,5.879729,0
5.399968,-1.7768778,9.300634,3.9772696,6.080839,0
4.2504835,-1.7420198,8.291794,4.085812,6.490941,0
3.6520803,1.5213219,7.4100084,5.9226394,4.920079,0
3.6290214,-0.5385186,8.977282,3.6500804,5.1194158,0
3.0049725,2.0502706,8.548681,5.742515,4.407562,0
4.10952,-0.81394035,7.130034,3.9118662,5.576184,0
2.8840847,1.1194923,7.6726503,4.926142,4.684146,0
3.3925533,0.27680498,7.1411123,4.032367,4.728113,0
3.4546807,0.29842538,6.8624563,4.4886026,5.160689,0
5.214251,-2.217987,8.865458,3.3863533,6.8813677,0
3.9284744,0.090466,7.027566,5.2306647,5.600594,0
3.7424858,0.7240161,8.02973,5.3674808,5.274803,0
3.1233099,0.6623649,7.9404516,4.3035073,4.5328403,0
3.8959377,0.2601721,8.930567,5.3167477,5.7156844,0
3.2151551,0.039342985,7.5024047,3.9683273,4.988188,0
4.044199,0.68621886,8.539432,6.01248,5.658169,0
3.7097292,-0.14411192,8.90365,4.6251125,5.4313335,0
3.7846816,0.5532597,9.4253845,4.3449893,4.336167,0
3.0644581,1.4408687,9.309925,5.576513,4.877845,0
5.227622,-2.4567406,9.570744,3.1363907,6.0633073,0
4.065527,-1.0863736,8.506413,4.8900695,6.4837036,0
4.268677,-1.216001,8.532862,3.7139845,5.6017838,0
3.2117705,0.6898586,9.146516,5.373618,5.4788327,0
4.241895,-0.7184083,8.746936,4.5838704,6.6094904,0
4.159205,-0.26484528,8.026675,5.044797,5.724725,0
5.4283776,-1.8913225,7.647796,4.126214,6.3431864,0
3.7990508,-0.056015834,6.785696,4.746495,5.377354,0
6.157289,-3.3880754,9.275386,2.5784366,6.4187303,0
3.4883084,0.23658787,6.695152,4.4945927,5.165535,0
4.6474934,-1.834742,8.876222,4.1593385,6.440829,0
3.196647,1.636523,7.708553,5.627002,4.767459,0
3.2262845,2.7715497,9.026444,6.38119,4.042967,0
6.425277,-3.5714355,8.727249,2.605923,6.490136,0
3.4038715,2.3141413,8.877454,6.3867593,4.4642043,0
3.3686173,0.36704093,9.861692,5.174657,5.5054116,0
3.7817554,-0.6997757,8.636701,5.011007,6.206465,0
4.211827,0.38748133,7.8223658,5.6440067,5.5731897,0
3.7393956,0.4049226,7.0840955,5.190852,5.5320773,0
3.9339173,0.26758942,9.793729,5.137262,5.2956195,0
5.489342,-2.8424585,8.70115,3.8351314,6.6871614,0
3.6759956,0.34006423,6.4082985,4.7489085,5.3008027,0
3.40171,1.7023497,9.235022,5.508509,4.2800155,0
3.6968794,0.1257173,6.7396855,4.6318703,5.382109,0
5.9367385,-2.9779718,8.17874,3.3872552,6.7772403,0
3.0585482,1.3105521,8.854686,5.337142,4.942811,0
3.1822793,2.264195,9.147992,6.050812,4.2865252,0
2.9944766,1.4852581,7.3878937,5.1169276,4.507872,0
3.8177562,0.9535287,9.068732,5.652934,5.328688,0
3.3645542,1.5237517,6.951299,5.585258,4.758082,0
5.6044393,-2.8540206,8.680972,3.2507818,6.6384163,0
4.192088,-1.2873012,8.838576,4.091485,6.0881805,0
3.745439,-1.2022854,9.297144,4.9548445,6.8736224,0
4.154875,-0.19938923,8.561938,3.5131645,4.2471304,0
4.328511,-0.37300533,8.719024,4.4057026,6.745105,0
4.174044,-1.3913904,8.648004,3.5500002,5.8275723,0
3.8382185,1.0096583,8.876742,5.8454127,5.2578955,0
4.330077,-0.16751918,7.0465984,5.1810713,5.821964,0
4.762089,-1.4010465,9.216303,4.1788454,6.5134625,0
3.3178997,0.5559063,6.640607,4.5524287,4.97106,0
4.4805727,-0.16661458,9.965752,5.1194124,5.4949946,0
3.4087052,-0.006878783,8.365049,4.6380086,5.437966,0
5.7407274,-2.5741649,8.481782,3.525482,6.515424,0
3.077667,2.2928405,9.275725,5.8337235,4.113323,0
3.3583784,1.4502604,6.9144816,5.5884986,4.865491,0
3.5856643,-0.5657341,9.320097,5.151191,6.4589353,0
5.0636687,-2.2876709,8.657929,3.783646,6.551224,0
4.1819882,-2.0007215,9.085295,4.619251,7.2479987,0
4.0748205,0.03470285,8.746083,5.5214314,5.923126,0
4.2973557,-1.0080523,8.66159,4.4021087,6.6660724,0
3.3609207,0.78062063,7.4203506,4.75223,4.728948,0
6.072408,-2.8875215,9.744503,3.195111,6.361364,0
3.808215,-0.07112078,8.969891,5.108653,6.108045,0
4.5116863,-1.069788,8.378211,4.3404937,5.9954147,0
3.3002102,0.45171693,9.330409,5.1910257,5.4374204,0
6.23693,-3.4222543,8.970461,2.7770407,6.6284304,0
3.6142738,1.0263569,7.4173064,5.3904943,4.982999,0
5.524009,-1.3788006,9.862131,4.514706,5.9646926,0
4.122878,0.62394094,8.630806,5.847655,5.4833264,0
4.3944416,-1.9425372,8.821521,4.396166,6.993218,0
3.9550548,0.15895383,9.505205,4.022574,4.4163055,0
5.0301533,-1.0886573,10.703109,4.1856275,5.5829115,0
4.45534,-0.9137518,10.037852,4.2185926,5.7166576,0
4.5168104,-1.4130833,9.67157,4.351153,5.6804175,0
3.8425684,1.0218861,8.734301,5.9367375,5.2887135,0
3.749401,0.27893347,7.7376075,4.6495814,5.925247,0
3.0358446,2.1865857,9.051405,5.9763694,4.4552608,0
3.9279823,0.34976944,6.8119173,5.2455697,5.5272245,0
5.652564,-2.8478315,8.095561,3.19262,6.4875283,0
4.905589,-1.5494462,10.139444,3.893337,6.0008826,0
4.163767,0.22972058,8.885418,5.671474,5.777242,0
5.6045856,-2.829423,9.292718,3.6323967,6.6680408,0
4.1462297,-0.057942603,7.4170413,5.341266,5.909613,0
4.479672,-0.89221,6.8813796,4.410897,5.8233156,0
3.8061492,0.4475551,9.092747,4.144958,4.253639,0
5.2527437,-2.258026,8.75871,3.3704233,6.844362,0
4.4994354,-0.771494,10.07551,4.236605,5.803284,0
3.6044667,0.22373743,6.593343,4.6045537,5.229563,0
3.771141,-0.24986313,8.663688,4.0594196,5.047342,0
4.765674,-1.2281301,8.820141,4.507919,6.434804,0
5.07361,-2.749361,8.812044,3.2247484,6.717281,0
4.4757147,-1.1522235,7.6669254,4.1658754,5.868711,0
3.359853,0.5781214,8.472764,4.773668,4.9775467,0
4.195295,0.10662556,7.348375,5.3974113,5.7876544,0
2.946609,2.6345055,9.143412,6.086276,4.075284,0
4.4433618,-0.99737656,9.34538,4.628836,5.797498,0
3.705261,-0.56763184,8.583297,4.9959283,5.501112,0
3.5653033,0.069311,7.5309215,4.4897447,5.354358,0
4.383435,-1.2669622,10.05194,3.4943278,5.611162,0
6.096564,-2.6353383,8.798182,3.7015164,6.457875,0
3.4092226,0.2496994,8.616005,4.332446,4.939479,0
5.9169807,-2.9478774,9.491105,3.3489428,6.580515,0
4.8026233,-0.83802634,10.411448,4.455054,5.6282887,0
4.861583,-1.5185597,9.131028,4.4480147,6.434087,0
4.2304955,-0.5921369,8.381533,4.571035,6.402845,0
4.320471,-0.0750692,10.483423,4.576501,5.058976,0
4.5626516,-1.5946033,9.530805,4.379895,6.5563254,0
5.4217443,-2.8865933,8.762516,2.8600724,6.3389645,0
3.2725267,0.32286733,7.005349,4.279802,4.918247,0
3.8384504,0.19180243,8.812217,3.7863922,4.205502,0
5.296821,-2.9899614,8.965136,3.1340282,6.6705194,0
3.3789213,1.6175487,8.327087,6.0768776,4.880294,0
5.4343066,-1.4793962,9.941505,4.266916,6.138193,0
3.6171386,0.20356224,9.246518,4.908699,5.4243517,0
3.1804924,1.1189628,7.5825496,4.716832,4.479029,0
4.8168736,-1.5617495,10.084362,3.7439086,5.8314595,0
4.316056,-0.7585093,9.362367,4.8723617,6.1033306,0
4.5566735,-1.8492103,9.430013,3.2761972,5.8196244,0
4.122227,-1.8121964,8.944709,4.4281898,6.942281,0
4.9659905,-2.3664691,8.299111,3.3603354,6.2283216,0
4.666795,-1.8374354,10.034649,3.4546268,5.6913314,0
4.910616,-1.8217344,7.4676485,3.6252816,6.134049,0
3.6255898,0.3656724,6.318599,4.849556,5.2437615,0
3.5248644,0.17106809,6.8078904,4.9147553,5.041358,0
4.6965528,-0.9279058,10.596726,4.1558957,5.4383626,0
3.397292,1.3063507,6.782146,5.4083977,4.912633,0
5.0321426,-2.631835,8.903841,4.014703,7.1105585,0
3.234319,1.1259224,7.6040516,5.21644,4.9200225,0
3.720526,-1.2943865,8.735413,4.297972,6.1051636,0
5.345813,-2.7491126,9.198813,3.518927,6.273405,0
4.934867,-1.8819555,8.680891,4.718105,6.786947,0
4.1154766,-1.919924,9.053513,4.644212,7.209028,0
6.103728,-3.2966003,9.01399,2.8469446,6.502523,0
5.697891,-2.681436,8.631727,3.2651742,6.5528975,0
4.0975647,-0.42970857,9.948994,4.6115103,5.7180223,0
5.9897475,-3.1047971,8.263775,3.2188647,6.8082285,0
4.399654,-0.7183553,8.0921955,5.1838536,5.7576613,0
4.078987,-0.28353322,9.648094,4.4295387,5.630559,0
3.1022518,1.9455436,7.297873,5.598604,4.4378457,0
4.2842164,-0.14654955,7.3832726,5.1206865,5.75881,0
4.140128,-0.11072938,7.2744546,5.0451736,6.1147766,0
2.8042774,2.0225809,8.290888,5.4117126,4.226345,0
4.747215,-1.0563225,6.878671,4.38565,5.998999,0
5.527679,-2.6156304,8.592621,3.1347542,6.6756864,0
4.2412667,-1.7766752,9.262648,3.728317,6.1576962,0
3.3098428,1.5172846,9.339408,5.8232183,4.8659873,0
4.016666,-0.97853035,9.212566,4.9700236,6.437187,0
5.138708,-2.414847,9.372216,3.922426,6.3867493,0
3.5190306,0.23104547,7.2969565,4.448795,4.9027267,0
5.9377084,-3.2462,8.751014,3.121518,6.725489,0
4.8621945,-0.8514209,8.635837,5.005265,6.256315,0
3.7328913,-0.7159121,9.03711,3.5553784,5.213846,0
6.182938,-3.4996583,9.051866,2.542346,6.499221,0
5.3647904,-2.8860633,8.902663,2.89317,6.297983,0
4.441834,-1.2773967,8.88486,4.937325,6.6138625,0
5.7404246,-3.0085309,8.603262,3.2984633,6.701289,0
4.8991165,-2.666655,9.22986,3.3137882,6.6731586,0
3.238547,2.6103125,9.280682,6.3566437,4.184185,0
3.6281505,0.28693947,9.834896,4.8155365,5.179213,0
4.7502794,-1.2831497,7.636819,4.798757,6.0542927,0
