umap0,umap1,umap2,umap3,umap4,umap5,umap6,umap7,umap8,umap9,attack
6.2161517,10.730862,6.898702,5.1763477,2.9085135,6.6859407,1.9962687,5.3285904,6.0215726,3.8100612,0
5.7170224,11.5512295,6.4483356,5.896396,2.626111,5.772567,1.8733312,5.552506,5.9764504,3.2974153,0
6.7405024,10.048509,7.901442,5.069335,2.4493241,6.6173177,1.9521881,5.1837316,6.0214977,3.7092166,0
6.4445844,9.758833,7.275214,5.6179585,2.3233654,5.4366155,2.3699934,4.944976,5.8054185,3.2727458,0
6.901453,7.873221,8.322066,4.664218,2.4042768,6.1021047,2.691518,4.5893974,5.783942,3.7706695,0
4.9776855,13.299667,5.3714705,6.5462446,2.8087797,5.501476,1.4917815,6.056233,6.058401,3.0023408,0
5.528594,11.007296,7.5443063,5.451539,2.4291353,6.184525,1.5306348,5.896277,6.1121144,3.379969,0
5.639341,12.277004,6.4680147,5.794941,2.770296,6.3592963,1.4802057,5.8845477,6.133254,3.425243,0
6.070404,11.392941,7.459582,5.7040997,2.1308064,5.9941287,1.7241436,5.534101,6.0398107,3.4222069,0
6.419541,10.368248,7.5438113,5.345689,2.4220088,6.2263327,1.973062,5.2620144,5.9847503,3.5416355,0
5.9260316,9.775491,5.948206,4.881986,3.780586,6.778915,2.4048023,5.164798,5.9155655,3.9007826,0
5.138478,11.589392,7.180122,5.4612646,2.3735015,6.1786766,1.7079101,5.8639884,6.083869,3.6914198,0
5.832493,11.984904,6.237906,5.6028714,3.1056194,6.65442,1.5709137,5.775655,6.127944,3.5410004,0
5.1629877,12.809918,6.175806,5.7550926,2.9850886,6.6036325,1.2747453,6.2043176,6.2172956,3.5110385,0
5.9705687,9.414266,7.7298527,4.679319,2.7915313,6.7115126,2.125035,5.332599,6.001536,3.9333718,0
6.3397374,9.833439,7.62972,4.8962107,2.6980696,6.6734476,2.084667,5.2281857,5.999305,3.8533013,0
5.3813496,11.987688,7.340921,5.9193153,2.078838,5.77931,1.4328872,5.9756064,6.1083913,3.2311614,0
6.4343605,8.665908,5.8987584,4.734493,3.8884337,6.5774293,2.8844752,4.6460347,5.7593474,3.9170313,0
6.037873,10.454199,6.3276544,6.0917277,2.574192,4.9926953,2.3407805,5.094323,5.7705674,2.9712656,0
6.1120396,8.727782,7.517572,4.469465,3.0548608,6.7603607,2.4419017,5.0638394,5.9182467,4.06079,0
6.0925746,8.755662,7.7570877,4.4424458,2.9149194,6.784672,2.374962,5.1142116,5.9415874,4.0781717,0
4.9188166,12.567472,6.1245008,5.696279,3.0567253,6.506155,1.341204,6.242581,6.19561,3.5022938,0
5.2862415,12.153973,6.3778806,5.9230466,2.7143996,5.9705243,1.5406219,5.9523525,6.088432,3.2739563,0
4.537295,13.363192,5.3945765,6.226291,3.0289514,5.940108,1.359959,6.3207035,6.1438494,3.251305,0
6.9414597,8.884896,6.2931304,5.367344,3.209563,5.7453218,2.830185,4.4797907,5.687838,3.3890083,0
6.6270423,9.184928,5.4666204,5.1446667,3.9656777,6.349831,2.7429862,4.6827645,5.7624807,3.590541,0
5.821124,10.9785185,6.40571,5.540749,2.957271,6.1473255,1.9999217,5.451234,5.9729757,3.4983284,0
5.9041348,10.160044,5.9872203,5.08174,3.5902078,6.6078663,2.300326,5.236915,5.9283967,3.790165,0
6.4534464,9.0647135,7.3712726,4.6734805,3.0714529,6.7611074,2.3385925,5.024598,5.9331408,3.9127374,0
6.185502,10.300227,6.9647245,5.4909525,2.6493537,5.9226174,2.154035,5.2084165,5.9085727,3.4363916,0
6.4948597,8.717419,6.3915224,4.8063097,3.5451727,6.452966,2.7539454,4.713393,5.785317,3.8255165,0
7.101452,8.456494,6.4345503,4.9984417,3.4437227,6.2217503,2.8583105,4.427466,5.721716,3.6175575,0
6.311881,11.595846,7.0632405,5.2059517,2.9442554,7.215912,1.4527512,5.7176094,6.2062526,3.77946,0
6.557768,9.305733,5.356352,5.168278,4.003049,6.3548484,2.7326553,4.7131805,5.766571,3.5976758,0
6.79675,9.602447,6.032372,5.478765,3.3617754,5.978791,2.535522,4.7510495,5.7844515,3.3455172,0
5.7010055,10.32559,6.8626246,5.08246,3.2048025,6.651839,1.8096415,5.6744637,6.067263,3.5969043,0
6.7934413,8.688343,6.474078,4.943469,3.4033754,6.2957964,2.7847252,4.5800996,5.7561183,3.7144935,0
4.5811095,13.626797,5.573869,6.5663447,2.60276,5.447983,1.3600199,6.2710986,6.1009517,3.0391681,0
5.834643,11.700553,5.627886,5.7962236,3.2480793,6.1882334,1.9645151,5.467018,5.9790277,3.4477437,0
5.309938,12.925287,6.339916,6.2231483,2.4166882,5.8034925,1.4413117,5.9828367,6.1038,3.228532,0
4.6741486,12.814541,6.6721663,5.957625,2.3074734,5.888883,1.4048607,6.2207294,6.1433563,3.4408607,0
6.7581534,8.463057,7.9944572,5.0546007,2.3051305,5.7384443,2.6228445,4.673247,5.7663054,3.5485196,0
3.8783317,13.4738035,5.765291,6.2620325,2.6476142,5.590289,1.3053825,6.5640764,6.1492863,3.2478995,0
5.7917314,11.227042,6.008092,5.657757,3.1238317,6.1230135,2.0147953,5.450251,5.9629283,3.460019,0
5.8396707,12.057844,7.067103,5.843638,2.2982116,6.102813,1.5303649,5.7565756,6.100895,3.3835511,0
6.092193,11.561253,6.745579,5.3364387,2.998017,6.9144254,1.5911419,5.6792803,6.145516,3.6969857,0
5.241466,11.697473,6.5488887,5.3235655,3.031092,6.7061653,1.5965722,5.9539137,6.145464,3.7406764,0
6.4009056,9.674887,6.329474,5.204659,3.2668695,6.236637,2.492726,4.914102,5.8362846,3.639773,0
5.1309657,12.693884,6.1627297,6.176006,2.6239452,5.777834,1.4551488,6.049735,6.096309,3.1665165,0
4.842432,12.665694,6.893388,5.9538817,2.267916,5.9174714,1.3079618,6.246768,6.1650467,3.339211,0
5.588827,11.864213,6.4010334,5.612454,2.9262266,6.4279747,1.6428996,5.791827,6.0980377,3.539821,0
4.516471,13.341733,5.3046384,6.2010794,3.0859554,5.974152,1.3896762,6.3072724,6.1374764,3.2770333,0
6.9473686,8.477915,7.5249543,4.966977,2.7064838,6.0446606,2.671973,4.5885277,5.772356,3.6339362,0
6.756795,8.036715,7.947041,4.5008864,2.7866294,6.5042124,2.639776,4.686543,5.832868,3.9338727,0
6.7094545,8.502918,5.7900434,4.9086537,3.8493102,6.3190203,2.9964557,4.465252,5.6904187,3.736391,0
6.2221646,10.853599,6.3562546,5.288202,3.3146424,6.7470093,1.8974009,5.42418,6.039761,3.629959,0
4.976387,12.891583,5.1794887,6.382812,3.0533662,5.5916348,1.6567019,5.9482355,6.020296,3.0895638,0
6.767311,7.683945,8.331892,4.4684777,2.5382113,6.2759223,2.747081,4.601752,5.78228,3.917665,0
6.384382,8.520085,8.031472,4.5096707,2.7001433,6.5905766,2.4260192,4.968545,5.910268,3.982565,0
6.5846105,8.197295,7.784667,4.5789714,2.7894094,6.38673,2.66173,4.730418,5.820713,3.9178324,0
6.393991,9.584872,5.2994633,5.216977,4.000885,6.378747,2.6387687,4.8374863,5.7960362,3.5943904,0
5.998347,9.749972,6.081668,4.8797684,3.6898263,6.764209,2.4022446,5.139381,5.9146333,3.9025638,0
6.041034,10.354621,7.3847156,5.070805,2.7828567,6.6380763,1.8571428,5.502373,6.0569615,3.7076306,0
4.741308,13.09004,5.990243,6.085754,2.7543805,6.0094633,1.3378972,6.2697053,6.1577625,3.318583,0
6.071905,9.102532,7.665757,4.514751,2.9266462,6.854883,2.2705536,5.1943293,5.9738884,4.067335,0
5.818899,10.817148,7.4850836,5.1808186,2.506627,6.5093617,1.8203136,5.578528,6.067535,3.768649,0
5.888749,11.02272,6.031306,5.553877,3.2187004,6.2440004,2.0370803,5.411187,5.9651747,3.4962823,0
5.8637652,9.988833,5.972252,4.9409227,3.7338715,6.7794614,2.3054576,5.2559943,5.942471,3.8682961,0
6.0352187,11.738783,6.804172,5.978524,2.3998392,5.827084,1.7056307,5.564083,6.02008,3.216214,0
6.2559376,9.908575,6.8344493,5.9447765,2.354191,4.9507074,2.442278,4.9454417,5.7404284,3.0128438,0
6.169474,10.414967,7.3992805,5.10917,2.5161018,6.460335,2.1463852,5.21017,5.9732466,3.8986032,0
5.1968565,11.982493,5.6435666,5.7493997,3.337301,6.273092,1.6885985,5.8987355,6.0699925,3.4110382,0
4.5196967,13.280549,5.389139,6.0412493,3.1690128,6.20495,1.360756,6.3384533,6.168143,3.4027548,0
6.459666,9.831604,5.4025884,5.5042553,3.6715233,5.9846654,2.6304,4.796305,5.763414,3.4175482,0
5.8007994,12.368965,6.402239,5.4591403,3.1544168,7.1056247,1.3072389,5.989777,6.2401457,3.6787202,0
6.806954,9.993302,7.9232802,5.0647426,2.4439564,6.616983,1.9695977,5.1491656,6.015422,3.705469,0
6.514749,10.409488,7.392703,5.444543,2.4631715,6.13934,1.997464,5.2115707,5.9655104,3.463885,0
6.317838,10.785869,7.277799,5.4639297,2.3212898,6.1063128,2.1140292,5.1640162,5.9450583,3.6677916,0
5.280184,10.985028,6.6505446,5.0021415,3.0474162,6.7556643,1.99732,5.637226,6.0524716,4.052039,0
5.9689927,9.7957115,5.935999,4.8862004,3.7555556,6.7740006,2.431863,5.126775,5.9063497,3.9198084,0
5.4831033,12.546743,6.542537,5.779336,2.7202663,6.459484,1.3628516,6.0200596,6.178924,3.477237,0
6.527091,10.791166,6.126359,5.9147024,2.919237,5.712595,2.1953762,5.0572467,5.859668,3.1712246,0
7.135981,8.543545,5.696712,5.172598,3.7404523,6.0439677,3.0699801,4.254567,5.6417212,3.5525868,0
5.855403,10.952901,6.0265365,5.1492076,3.3125858,6.723326,2.26845,5.2426896,5.96039,4.0294666,0
4.6386914,12.878071,6.4791865,6.0000367,2.4268053,5.8879867,1.3895583,6.24904,6.1444516,3.3953304,0
4.5566416,12.749207,5.539792,6.0460253,3.0571904,5.897114,1.5503745,6.182675,6.0905647,3.3171775,0
5.093741,12.315322,5.344759,5.829163,3.4323778,6.2939463,1.6752863,5.936912,6.0765514,3.4326055,0
5.840586,9.89692,6.503327,4.9595165,3.4239233,6.652881,2.1623313,5.3661304,5.9720116,3.7540793,0
6.618917,9.415757,8.127772,5.055201,2.2365146,6.188425,2.206221,5.02331,5.9234834,3.6630998,0
6.2577505,9.402073,5.4253516,5.0059133,3.9592586,6.4865956,2.7787848,4.772014,5.7787194,3.8336396,0
6.093216,10.649904,5.8036237,6.031018,2.9789522,5.307294,2.346249,5.0885267,5.790319,3.0659559,0
6.4406896,10.604612,7.3939624,5.1908226,2.6919951,6.682092,1.8281652,5.382144,6.060481,3.677285,0
4.790924,12.710253,5.451313,6.144628,3.1171622,5.850783,1.5298345,6.1251526,6.0820136,3.185042,0
4.519854,12.62263,5.8156285,5.7743926,3.1131341,6.266341,1.4512302,6.284509,6.1535,3.492273,0
5.5616555,12.526728,6.0370717,5.927025,2.9503088,6.3065605,1.4833264,5.9081163,6.124406,3.360764,0
6.4478292,9.4816675,8.07879,4.9914985,2.3072627,6.279297,2.1749997,5.1082544,5.943551,3.723505,0
6.8158336,8.280001,8.419103,4.8190107,2.2108831,6.020057,2.542014,4.71019,5.8206253,3.7037015,0
5.6409135,12.061036,5.5110846,6.0226235,3.2105875,5.9940104,1.7944329,5.6553264,6.0056987,3.241014,0
6.384827,11.269426,6.887504,5.755542,2.5029466,6.0483413,1.8827996,5.3246574,5.9875684,3.3801942,0
7.0889034,8.252525,7.986801,4.7625265,2.5725877,6.2636604,2.6427794,4.5604076,5.7985897,3.77174,0
5.4247937,12.45828,6.346096,5.6403375,2.9259608,6.635302,1.4275215,6.009102,6.178403,3.6054227,0
5.461693,12.462729,6.691019,5.672112,2.7255812,6.5879197,1.3163152,6.0679765,6.2038903,3.5295491,0
4.705836,12.209782,7.2781296,5.774006,2.0984619,5.8465047,1.4225527,6.20319,6.1378555,3.4413502,0
6.877379,9.458116,6.059195,5.427573,3.3456144,5.982477,2.6306677,4.6508293,5.7599697,3.4068286,0
5.2041597,11.502384,6.861914,5.262319,2.8680744,6.6452427,1.6017857,5.95877,6.1431036,3.7499294,0
5.6442933,10.982311,5.4422817,5.548427,3.586361,6.233711,2.155905,5.413927,5.932149,3.5102515,0
6.319083,9.469664,7.130356,4.929016,3.0797524,6.5607786,2.2091222,5.164846,5.9469533,3.709048,0
6.473033,8.672253,7.8981805,4.5841613,2.745267,6.6085587,2.4129853,4.94645,5.9088993,3.9466662,0
4.5062037,12.672425,5.2889442,6.1389136,3.1185575,5.69772,1.6714705,6.1059394,6.039819,3.255958,0
5.5596113,11.700387,6.584444,5.5047283,2.9194717,6.5172124,1.6047369,5.8369813,6.117346,3.569795,0
6.136752,11.357781,6.9128213,5.3439245,2.884852,6.7854176,1.6382533,5.6266856,6.121771,3.6538308,0
4.639213,13.289853,5.257319,6.356323,3.0121956,5.726928,1.4638463,6.2028546,6.0930405,3.1501253,0
4.756637,12.421796,5.1630516,5.872612,3.414119,6.126093,1.7608689,5.9740047,6.048507,3.4721007,0
5.0944047,12.537009,6.931435,6.043257,2.173091,5.7634583,1.3993871,6.0865417,6.1216207,3.267702,0
6.7541676,8.794669,6.463308,5.026192,3.351513,6.201932,2.752251,4.6144547,5.7565536,3.6518488,0
5.0674305,12.154161,5.3458705,5.7518516,3.3522782,6.2281303,1.8888958,5.775218,6.0211325,3.5897532,0
5.036841,12.357738,5.3374786,5.888828,3.363383,6.179431,1.6992812,5.929423,6.0620728,3.406638,0
5.713047,12.37994,6.2265553,6.311713,2.6436193,5.681586,1.4406759,5.8779607,6.0704427,2.9111822,0
6.3841887,10.133549,6.2275767,5.1202917,3.366934,6.607149,2.3789387,5.002729,5.902264,3.8250728,0
6.7021523,9.81573,5.473065,5.604396,3.5086305,5.832783,2.7115269,4.6465583,5.716683,3.3646529,0
5.310726,11.748044,5.011599,5.8409667,3.6054423,6.0702085,2.0147552,5.6128473,5.958975,3.3953903,0
6.835285,8.451046,7.946052,5.1713023,2.2508893,5.571629,2.6526787,4.6187215,5.7407603,3.4476905,0
6.5891395,8.691328,5.7643256,4.839697,3.8817134,6.4782066,2.9535918,4.534374,5.7270656,3.873271,0
6.5020103,9.445244,5.4525223,5.1750607,3.8562741,6.3267236,2.7559283,4.7021213,5.7629642,3.6747258,0
6.5023904,9.7174835,7.4491725,5.1836576,2.5944278,6.193551,2.228722,5.055819,5.911473,3.6045024,0
5.185848,11.380202,6.843285,5.2992525,2.7767012,6.4562964,1.7551293,5.838264,6.0892973,3.766371,0
5.682911,10.634357,5.381795,5.3780026,3.7386222,6.3536763,2.291687,5.309901,5.906866,3.623936,0
4.3391232,13.065101,5.892578,6.035895,2.7928448,5.9268823,1.3889683,6.3637357,6.147161,3.3750923,0
4.7964787,12.900304,6.3608694,5.8212624,2.699669,6.3130956,1.3160017,6.273254,6.1955953,3.523064,0
4.295547,13.578599,5.3472266,6.442802,2.7950196,5.538104,1.4197674,6.3257265,6.0987163,3.1596398,0
6.8332,8.221059,8.408122,4.7957473,2.2360237,6.0373383,2.5625558,4.690876,5.816297,3.7167609,0
6.930743,8.0332575,8.340225,4.8658895,2.2226243,5.8501496,2.6761336,4.572701,5.7653794,3.6394665,0
6.807397,9.478052,5.8283305,5.342025,3.5213778,6.1230764,2.6946387,4.6303988,5.756528,3.5222878,0
5.0201025,11.060734,7.448882,5.2437015,2.4103487,6.2443013,1.7308863,5.9007235,6.0864587,3.730124,0
6.4604363,9.235017,8.131823,4.999202,2.273233,6.1428027,2.2422144,5.053918,5.9133215,3.6691,0
6.3521833,10.678971,6.3212466,5.6381183,3.025962,6.0648313,2.099994,5.205292,5.922152,3.3487804,0
6.479371,10.526966,7.1849427,5.251139,2.7507832,6.55622,1.9513153,5.2744813,6.014651,3.651731,0
5.8978505,9.302092,7.566883,4.5609503,2.9452858,6.831458,2.2164664,5.2932887,5.9887614,4.0549583,0
5.3637,12.488628,6.768631,6.1334805,2.243543,5.7120376,1.4554919,5.9573116,6.0928516,3.185717,0
3.7669544,13.996529,5.2512035,6.6118894,2.6765301,5.2821994,1.3101149,6.5876303,6.1185575,3.0737305,0
6.624661,9.082474,7.422542,5.4860616,2.3486822,5.362266,2.5608213,4.7519526,5.7441897,3.2763574,0
5.0404806,13.100172,6.179679,6.3944836,2.4132605,5.565268,1.3609368,6.130621,6.104983,3.0557907,0
7.1562634,8.640682,6.4872394,5.2752137,3.1640394,5.823072,2.8750994,4.373546,5.679992,3.434166,0
4.910764,12.441044,6.390819,5.6463413,2.821948,6.4064407,1.4603177,6.139859,6.163481,3.6077218,0
6.933468,8.873918,7.1936803,4.8427777,3.08554,6.555564,2.4984715,4.740167,5.8577886,3.762693,0
6.0055213,10.545304,5.8289547,5.799112,3.1549494,5.6317334,2.3086946,5.1639366,5.831935,3.2282329,0
5.8927956,9.835128,7.1141725,4.7755713,3.1009586,6.8114066,2.137327,5.3560753,6.0036907,3.9578564,0
7.1961412,7.9081664,6.6375093,4.875077,3.3356829,6.096112,3.08984,4.2150283,5.6495843,3.692831,0
5.2220716,11.84153,7.862126,5.761012,1.7316619,5.753419,1.5017555,5.956837,6.1041994,3.4208536,0
7.0369153,8.1567135,7.5930347,4.837872,2.754724,6.111037,2.7714174,4.488237,5.7513857,3.7076924,0
7.058258,7.609361,8.361423,4.607982,2.4127986,6.1194296,2.7953043,4.447019,5.7562885,3.8126438,0
6.5669146,9.232511,5.749428,5.153243,3.841987,6.3581123,2.5810475,4.825761,5.807222,3.5171332,0
6.851462,8.215139,8.013068,4.9530497,2.3760808,5.8155503,2.6875966,4.5993147,5.7551026,3.597678,0
6.9246492,9.205854,5.975967,5.488501,3.3204684,5.744736,2.7956305,4.5085483,5.693697,3.3468423,0
5.8561296,10.940832,5.9931493,5.4070206,3.32438,6.426549,2.0839665,5.392121,5.9714613,3.6374865,0
6.2386484,11.308543,6.5562744,6.0320306,2.520119,5.60833,1.9440461,5.3223157,5.9291162,3.1307542,0
5.153437,12.651277,6.3021116,5.781869,2.8679535,6.442364,1.3368962,6.155123,6.188501,3.469884,0
4.527249,12.495415,7.1198077,5.8931394,2.0974772,5.753702,1.3598146,6.3032026,6.1486444,3.3828259,0
4.750151,13.105749,5.6391025,5.966884,3.1039371,6.300043,1.3474317,6.275386,6.1767178,3.4177537,0
5.690541,10.003094,6.9472566,4.852555,3.1709836,6.743571,2.0656197,5.4778786,6.01626,3.8794084,0
7.062614,7.3955283,8.491875,4.5111227,2.3849533,6.140781,2.832866,4.4155054,5.7534895,3.8596883,0
5.8623834,12.176254,6.5827003,6.2789893,2.2831802,5.5002584,1.6579558,5.6374226,6.0051637,3.0432074,0
5.080286,12.215314,5.421,5.9782896,3.2886405,5.986526,1.6949023,5.920979,6.043012,3.2628076,0
5.766623,11.740118,7.379577,5.76497,2.0659761,5.936342,1.6755196,5.659983,6.056606,3.4591742,0
5.414378,11.231325,7.630124,5.3982377,2.181292,6.159228,1.7081623,5.7719464,6.0783362,3.65358,0
5.81206,10.720419,7.102179,5.2219496,3.006618,6.6674633,1.5742644,5.8068395,6.1283126,3.4826093,0
6.0534334,11.7811575,7.0925736,5.993455,2.1916368,5.7838354,1.6474222,5.5918674,6.0346947,3.2080882,0
4.145001,13.726711,5.6728077,6.482905,2.5538373,5.4631824,1.2796494,6.475972,6.134894,3.111904,0
5.191908,11.490686,6.4232206,5.29502,3.160401,6.6693687,1.6563275,5.932873,6.1242676,3.7093387,0
5.2544475,12.276759,5.6974363,5.7462497,3.316043,6.45453,1.5675592,5.96685,6.1198163,3.4564784,0
5.664634,12.31082,6.8749185,6.1273437,2.1767695,5.703674,1.5390819,5.7916718,6.064852,3.1920078,0
7.1583242,8.272659,7.008095,5.011757,3.0113835,6.0010743,2.875422,4.374618,5.7028446,3.5975955,0
7.1188636,9.078512,7.191937,5.039969,2.8765345,6.341115,2.5449886,4.625214,5.8248634,3.690532,0
6.2668343,9.649254,5.155161,5.2135496,4.0566554,6.3677263,2.677752,4.847978,5.7889366,3.637486,0
3.8464334,13.989683,5.2194357,6.6297565,2.6951225,5.3043647,1.3094792,6.5475426,6.1188087,3.0595472,0
6.259486,9.934407,5.273094,5.371267,3.815376,6.1893907,2.6347787,4.864699,5.7863674,3.578733,0
4.9504166,12.545365,6.763979,6.0598607,2.249663,5.704782,1.4372163,6.107723,6.1084847,3.262392,0
5.4222255,12.413568,6.497741,5.7433977,2.8251565,6.479502,1.3475595,6.065003,6.182788,3.4462476,0
4.7580214,12.567131,7.058277,5.991634,2.1619976,5.7809258,1.2633681,6.307003,6.165909,3.249074,0
6.249568,8.684111,7.7079573,4.552398,2.8724072,6.609657,2.4432042,5.00927,5.9035077,3.9811833,0
6.269738,10.631135,7.236895,5.024061,2.9080465,6.942822,1.8180215,5.4585457,6.0898514,3.8293357,0
4.5012255,13.302226,5.312812,6.0392118,3.2205567,6.2247405,1.3647363,6.3433123,6.168196,3.4095452,0
6.619101,9.338246,5.7641435,5.152893,3.6804593,6.306645,2.733306,4.675252,5.767178,3.6680589,0
6.284837,10.155502,5.8964477,5.1045346,3.567274,6.642955,2.4547381,4.9842687,5.8852777,3.8698468,0
7.0996675,8.70693,6.641538,5.365113,2.992137,5.6600313,2.836856,4.413707,5.678168,3.359517,0
6.9888167,9.377217,6.3393908,5.528719,3.0893598,5.7613616,2.632028,4.6004744,5.7397423,3.3028405,0
6.5598736,10.607621,7.590649,5.1100664,2.623731,6.827584,1.7931341,5.3672886,6.0833325,3.7541344,0
6.9058475,9.257108,7.4453044,4.931273,2.823848,6.5357304,2.3588922,4.840878,5.8983264,3.761367,0
6.334043,9.297862,5.465081,5.0675917,4.0158167,6.4495907,2.6652002,4.84599,5.7992644,3.6571343,0
6.2794046,10.533351,6.5551105,5.081774,3.2753177,6.871911,2.0354834,5.3001637,6.0196085,3.818616,0
5.9836464,9.622424,7.0073996,4.773059,3.2013948,6.771208,2.201758,5.2838655,5.9772153,3.9086318,0
5.099799,12.74686,5.69397,5.9601183,3.1222699,6.251974,1.462816,6.0747538,6.131975,3.3599148,0
4.500505,13.731916,5.570074,6.5438385,2.5119,5.441994,1.4290378,6.231807,6.088063,3.1604009,0
6.1692195,11.069132,6.236319,5.578982,3.0814416,6.289829,2.001557,5.3384323,5.974601,3.4888513,0
6.1102753,9.536656,7.429627,4.746352,2.9215264,6.7237186,2.2005475,5.2292285,5.976204,3.9392056,0
6.6377606,8.549429,7.9473653,4.6989355,2.6242096,6.3813868,2.4916825,4.8309464,5.864203,3.8426092,0
7.0876145,8.389009,7.020933,5.039993,2.991174,5.9960046,2.818656,4.44106,5.719212,3.5771546,0
4.5438924,12.936497,6.2257066,5.9033933,2.6814911,6.1086435,1.3619177,6.3152885,6.171255,3.4726343,0
5.5724154,11.847026,6.3216457,5.3895698,3.0959427,6.7687206,1.6868013,5.7707863,6.1202335,3.780589,0
4.7987804,13.171611,5.6460257,6.2390084,2.841832,5.843927,1.4336286,6.1726484,6.113141,3.2367365,0
5.844266,11.414292,6.546965,5.182277,2.828982,6.725636,2.1575036,5.2988653,6.003416,4.156619,0
6.264128,9.194126,6.020993,4.799509,3.7953346,6.7039804,2.6235228,4.8944926,5.844266,3.9048786,0
7.1434045,7.5817614,8.396696,4.6473484,2.3615034,6.0573125,2.8112695,4.400011,5.7458797,3.7757607,0
6.452254,9.933209,6.7796693,5.374935,2.9253085,6.0926447,2.2532766,5.063323,5.887012,3.455323,0
6.6767735,10.24539,7.808087,5.289786,2.335301,6.3314867,1.9346598,5.206473,6.000209,3.5496056,0
4.7724123,11.942284,7.5196023,5.618562,2.0302901,5.9358444,1.4925318,6.128563,6.130073,3.5582378,0
4.4274626,13.645383,5.944987,6.5942073,2.3258734,5.299492,1.266774,6.380375,6.1193767,2.9846787,0
5.6032476,12.136815,6.5534096,5.575343,2.851102,6.61338,1.5114105,5.881587,6.151809,3.6143694,0
5.729432,10.9408045,5.396353,5.364013,3.7498162,6.5564685,2.1702936,5.384256,5.9566445,3.6866426,0
5.993797,9.76617,5.4255133,5.043026,4.0208874,6.606406,2.5100148,5.0698886,5.8637843,3.7593994,0
4.681453,13.224018,5.9543934,5.998847,2.869407,6.2378707,1.2430625,6.3674016,6.2036085,3.3911443,0
6.1545696,11.26405,6.154526,5.803203,2.9753494,6.0241165,1.9695737,5.3566008,5.9575996,3.315756,0
6.939553,9.401565,7.9541373,5.28429,2.195195,5.9254413,2.2997732,4.835686,5.8650646,3.4837015,0
6.901286,8.359399,7.780768,4.9855013,2.5143342,5.8914356,2.6779835,4.593145,5.7607355,3.5951126,0
4.1897945,13.825336,5.618656,6.580148,2.5370338,5.374694,1.2874633,6.44754,6.119145,3.0530782,0
5.019048,12.561173,6.8273697,6.047688,2.238175,5.757784,1.4035094,6.112426,6.120641,3.2621927,0
4.1112475,13.495136,5.6295476,6.379247,2.642404,5.4914293,1.381057,6.421622,6.1127596,3.183547,0
6.4304943,10.002523,7.383868,5.1770906,2.6442578,6.3432646,2.1255765,5.157916,5.9533153,3.649141,0
6.646628,8.366912,6.054096,4.744911,3.7878544,6.4535146,2.9773748,4.502228,5.720021,3.866216,0
4.7754903,13.147761,6.0763454,6.1856627,2.572766,5.8279505,1.3876368,6.2042065,6.130486,3.285327,0
6.7351317,10.121635,6.134755,5.684546,3.1095598,5.835765,2.3928933,4.859029,5.81315,3.2643561,0
5.7898273,11.789133,7.047259,5.471596,2.612695,6.598742,1.5432291,5.7909603,6.1432323,3.6464238,0
5.9351315,10.069382,7.0396104,4.8481526,3.105592,6.8352466,2.0716875,5.390911,6.0210094,3.9274402,0
6.5579596,9.387358,7.39728,5.4613066,2.4037352,5.561886,2.417659,4.883532,5.8012934,3.3229527,0
4.402137,12.3904,6.695034,5.7005024,2.5136142,6.0451746,1.4414213,6.306192,6.15214,3.5437338,0
6.239576,9.952986,5.861992,5.0706964,3.7150514,6.6593246,2.396299,5.059648,5.8989115,3.7770362,0
6.836561,9.593906,5.648358,5.54308,3.4963374,5.8774896,2.7106342,4.6031938,5.726506,3.3623905,0
6.07756,10.927229,6.2432327,5.0790286,3.479654,7.0661097,1.9265404,5.4554615,6.0674157,3.8773603,0
5.3239923,11.445515,7.5027866,5.5115833,2.2764008,6.146916,1.5370167,5.938662,6.1177497,3.498737,0
6.2060018,9.456989,7.472442,4.70694,2.9405408,6.792656,2.1972978,5.203995,5.9817624,3.9506528,0
5.6787486,11.742988,7.1406813,5.5074415,2.5447173,6.4855375,1.5064209,5.854288,6.144701,3.5734813,0
5.4477754,12.4412155,7.0929775,6.107975,2.025159,5.6925693,1.4456944,5.9263372,6.096546,3.2188113,0
5.647397,12.081288,6.41864,5.4492927,3.0683093,6.86301,1.4998144,5.8909783,6.1741467,3.6995811,0
6.420347,8.977481,7.3299675,4.659929,3.0926664,6.7217364,2.3920524,4.996053,5.9160852,3.9228077,0
6.4973106,8.315744,6.5355754,4.607091,3.5829566,6.555098,2.8577445,4.640637,5.7700114,3.9479685,0
5.6615868,10.97338,5.608492,5.64777,3.4030843,6.035761,2.1449614,5.408063,5.9180555,3.4133801,0
6.471875,9.05172,5.8181186,4.965346,3.8399103,6.4388595,2.7195044,4.751412,5.7838116,3.7232666,0
6.026299,10.107943,5.4060545,5.1958656,3.835112,6.4704037,2.5261729,5.0270658,5.849622,3.7609081,0
4.4802246,13.354716,6.106407,6.135947,2.5990808,5.9407005,1.243304,6.413079,6.185274,3.3226194,0
5.394835,11.198606,6.4591136,5.1399574,3.2714946,6.8505354,1.7335651,5.8189063,6.1158433,3.8034997,0
4.323041,13.713392,5.6297054,6.440294,2.6396108,5.615754,1.254782,6.445316,6.151002,3.1358461,0
6.488665,9.101833,7.400782,5.024739,2.7709286,6.1700687,2.399254,4.9495735,5.8626614,3.6244743,0
